Time,HRR
[s],[kW]
0.189726,0.09882947
0.99,1.147079
1.79,1.938458
2.59,2.922451
3.39,3.706837
4.19,4.62808
0.39,0.3778546
0.59,0.5919876000000001
0.79,0.8795322
1.19,1.292472
1.39,1.497932
1.59,1.707904
1.99,2.142995
2.19,2.2933600000000003
2.39,2.617314
2.79,3.0050369999999997
2.99,3.233672
3.19,3.5043580000000003
3.59,3.879858
3.79,4.149624
3.99,4.320558
4.39,4.811402
4.59,5.049347
4.79,5.197004
4.99,5.490291
5.19,5.593185
5.39,5.893943
5.59,6.19779
5.79,6.445745
5.99,6.4821670000000005
6.19,6.755642
6.39,6.926321
6.59,7.209689999999999
6.79,7.657386000000001
6.99,7.74768
7.19,7.673324
7.39,8.004605999999999
7.59,8.476057
7.79,8.292061
7.99,9.081794
8.19,8.999476000000001
8.39,8.988292
8.59,9.238907999999999
8.79,9.547707
8.99,10.0297
9.19,10.22024
9.39,10.018979999999999
9.59,10.190479999999999
9.79,10.647680000000001
9.99,11.12031
10.19,11.98245
10.39,10.47743
10.59,11.896510000000001
10.79,11.54934
10.99,13.3527
11.19,10.98659
11.39,13.44877
11.59,12.28618
11.79,12.87585
11.99,11.95791
12.19,13.40199
12.39,12.84188
12.59,14.88984
12.79,15.15042
12.99,13.074629999999999
13.19,15.07933
13.39,14.20907
13.59,16.06271
13.79,13.63063
13.99,16.25351
14.19,14.24133
14.39,17.37161
14.59,15.510909999999999
14.79,16.21227
14.99,15.147350000000001
15.19,17.646630000000002
15.39,20.02722
15.59,13.56053
15.79,17.88496
15.99,17.42098
16.19,16.06334
16.39,17.7263
16.59,18.37348
16.79,17.92479
16.99,21.35379
17.19,18.718349999999997
17.39,18.472189999999998
17.59,18.243479999999998
17.79,20.48968
17.99,21.3338
18.19,17.28802
18.39,21.558400000000002
18.59,21.32545
18.79,21.397479999999998
18.99,17.36996
19.1821,24.273049999999998
19.382,22.427349999999997
19.582,19.66712
19.782,17.86973
19.982,26.17695
20.182,22.43666
20.382,20.12233
20.582,21.914849999999998
20.782,24.945240000000002
20.982,24.06088
21.182,20.788919999999997
21.382,23.67672
21.582,26.071540000000002
21.782,24.6505
21.982,23.67816
22.182,23.753880000000002
22.382,28.11768
22.582,22.008080000000003
22.782,29.58804
22.982,24.20443
23.182,30.78586
23.382,22.59533
23.582,31.84976
23.782,25.570259999999998
23.982,26.306
24.182,24.98428
24.382,27.38596
24.582,35.650589999999994
24.782,21.253529999999998
24.982,31.185689999999997
25.182,29.6695
25.382,27.038439999999998
25.582,26.019830000000002
25.782,32.08909
25.982,30.58834
26.182,33.754940000000005
26.382,29.25477
26.582,34.99686
26.782,31.99992
26.982,28.09232
27.182,28.02003
27.382,37.015440000000005
27.582,36.79296
27.782,28.309060000000002
27.982,32.33489
28.182,37.09659
28.382,30.87329
28.582,27.91248
28.782,39.29807
28.982,38.17789
29.182,29.43703
29.382,32.0201
29.582,41.98387
29.782,35.78203
29.982,30.194580000000002
30.182,36.23286
30.382,43.17067
30.582,35.88011
30.782,30.32103
30.982,46.61412
31.182,43.857879999999994
31.382,29.76841
31.582,32.24729
31.782,43.44424
31.982,40.87025
32.182,31.1371
32.382,41.02432
32.582,40.049330000000005
32.782,34.71786
32.982,34.18321
33.182,49.12864
33.382,44.105760000000004
33.582,37.76954
33.782,33.99202
33.982,47.685919999999996
34.182,42.144580000000005
34.382,38.71419
34.582,37.660599999999995
34.782,52.48607
34.9819,40.04554
35.182,37.53234
35.382,45.14687
35.582,48.085339999999995
35.782,48.28263
35.982,34.038199999999996
36.182,53.78324
36.382,52.58971
36.582,38.38586
36.782,42.115120000000005
36.982,49.659330000000004
37.182,41.82836
37.382,38.67393
37.582,49.82685
37.782,44.250769999999996
37.982,51.048010000000005
38.182,42.14229
38.382,45.84603
38.582,57.9996
38.782,48.13856
38.982,39.2435
39.1819,51.02203
39.382,58.47986
39.582,45.021860000000004
39.782,42.133900000000004
39.9818,54.43683
40.182,50.77111
40.382,38.621269999999996
40.582,52.536519999999996
40.778,51.35908
40.978,49.29074
41.178,44.89454
41.378,51.47604
41.578,60.745940000000004
41.778,53.56981
41.978,42.33665
42.178,63.6477
42.378,59.34632
42.578,39.60852
42.778,46.56779
42.9778,58.841730000000005
43.1766,56.53256
43.376,45.338440000000006
43.576,53.37706
43.7759,51.759209999999996
43.9759,48.26356
44.176,50.56632
44.376,51.84632
44.576,52.65301
44.776,45.80321
44.976,50.46514
45.176,65.43896
45.3752,49.83429
45.576,51.50772
45.776,48.34841
45.976,55.664629999999995
46.1755,54.49629
46.376,49.698269999999994
46.576,49.09849
46.776,56.27597
46.976,67.94045
47.176,41.80488
47.376,58.60293
47.576,52.03771
47.776,57.42747
47.976,51.08421
48.176,46.88004
48.375,61.00082
48.574,60.01268
48.774,42.34662
48.974,63.75713
49.174,49.21983
49.374,49.86205
49.574,55.513239999999996
49.756,49.902370000000005
49.9558,55.18828
50.156,54.70608
50.356,60.92119
50.5538,56.211980000000004
50.7517,64.02285
50.9517,56.15966
51.152,43.85943
51.3473,64.58164
51.532,54.29916
51.732,52.16136
51.932,52.817550000000004
52.132,51.85007
52.332,48.84195
52.532,58.00186
52.732,55.82225
52.9178,64.62572
53.118,63.47179
53.318,47.40966
53.518,57.5727
53.718,62.8092
53.918,53.19982
54.118,53.244620000000005
54.3159,66.89627
54.5154,63.3173
54.7153,44.50046
54.916,57.15038
55.116,61.5809
55.314,48.223910000000004
55.514,50.90457
55.714,61.02537
55.9124,61.93468
56.112,57.01961
56.312,60.53466
56.5097,60.0953
56.7093,65.85788000000001
56.91,65.05933999999999
57.1073,45.13207
57.3011,59.507949999999994
57.4904,58.33278
57.69,44.73668
57.89,53.30037
58.0898,65.08562
58.29,62.40504
58.49,52.89949
58.69,68.97728
58.89,64.15454
59.09,54.832980000000006
59.29,56.53303
59.4837,65.08019999999999
59.6807,63.4713
59.88,48.56237
60.08,57.82796
60.28,61.41691
60.4766,58.155620000000006
60.676,68.53101
60.876,55.68532
61.0733,64.34361
61.27,70.02224000000001
61.47,59.442569999999996
61.6672,59.53485
61.8605,54.64891
62.06,59.90027
62.2599,54.51711
62.4592,54.10264
62.6591,58.723980000000005
62.858,69.09517
63.058,56.207209999999996
63.256,71.62301
63.4469,67.05372
63.646,51.23159
63.846,53.62276
64.0369,66.53061
64.2366,66.41827
64.436,54.19356
64.6349,61.818400000000004
64.8338,63.843160000000005
65.034,63.55147
65.234,51.515550000000005
65.4339,65.65085
65.6245,59.40931
65.824,48.430339999999994
66.024,67.28939
66.2209,67.54778
66.4191,58.33181
66.62,55.26975
66.82,73.67628
67.0199,62.453129999999994
67.2199,58.12704
67.4099,56.17461
67.6078,62.56545
67.806,61.87919
68.006,55.80932
68.2054,64.03885
68.4035,59.17131
68.6038,64.85419
68.804,52.10325
69.004,76.85895
69.2011,72.87271000000001
69.4,53.552910000000004
69.6,61.82932
69.7925,56.92003
69.9921,50.53577
70.192,66.39072
70.3899,55.653870000000005
70.5877,67.62397999999999
70.788,66.93639999999999
70.988,51.230669999999996
71.1872,73.34768
71.3782,63.62724
71.578,56.61515
71.778,50.19822
71.9779,77.19007
72.1779,63.93573000000001
72.378,60.969629999999995
72.578,61.56695
72.7778,66.28097
72.9729,63.39379
73.172,51.560449999999996
73.372,67.00617999999999
73.568,69.0834
73.768,66.462
73.968,57.273849999999996
74.1668,62.18185
74.366,71.45497999999999
74.566,65.40233
74.766,53.70813
74.966,73.14356
75.159,70.78693
75.358,58.284459999999996
75.558,56.07365
75.7537,71.08566
75.9478,61.906690000000005
76.148,55.11383
76.348,56.589949999999995
76.546,69.35956
76.746,71.06993
76.946,47.04304
77.1437,67.16645
77.3434,77.0432
77.54,59.08656
77.74,55.38513
77.934,66.22453999999999
78.1211,62.51691
78.322,67.25153999999999
78.522,58.48144
78.7199,69.14625
78.9168,67.27188000000001
79.116,53.12879
79.3135,61.94429
79.5,77.54256
79.6956,70.70152
79.896,51.890620000000006
80.096,62.562290000000004
80.2904,72.77513
80.4858,63.17036
80.686,53.057809999999996
80.8859,66.08664999999999
81.08,65.61149
81.28,57.56321
81.48,57.735980000000005
81.6735,69.86004
81.8639,71.53907000000001
82.064,54.38017
82.264,70.81555999999999
82.4608,67.07242
82.6571,57.146989999999995
82.856,65.7453
83.0559,62.350449999999995
83.232,71.05669999999999
83.429,75.35602
83.628,61.76173
83.828,59.25296
84.0213,67.64998
84.2195,54.01714
84.42,57.15303
84.6193,62.163199999999996
84.8142,69.20749
85.01,62.38026
85.21,62.831
85.3942,64.73205
85.5899,66.55083
85.79,76.04072000000001
85.9881,51.82306
86.185,72.72578
86.3706,67.58671000000001
86.57,51.67732
86.77,59.59431
86.969,75.7667
87.1599,57.743019999999994
87.36,49.06758
87.5425,68.11084
87.727,74.45105000000001
87.9267,62.21361
88.126,55.625980000000006
88.3247,67.76711
88.5111,62.18171
88.7105,61.83083
88.91,58.34758
89.1069,68.9406
89.304,67.5378
89.504,56.3994
89.7039,58.96742
89.8971,70.58037
90.0923,55.5091
90.292,60.00678
90.4911,60.98484
90.6907,64.40014
90.8887,62.56291
91.088,67.50786
91.2799,75.24925
91.4736,70.10346000000001
91.6739,56.18182
91.874,62.50143
92.0711,71.51805
92.268,62.41226
92.468,57.581540000000004
92.668,59.38547
92.868,59.66886
93.068,68.38611999999999
93.2653,59.061910000000005
93.4564,69.23128999999999
93.656,70.70079
93.856,62.01897
94.056,50.98981
94.2536,68.76936
94.4456,63.70141
94.646,55.325120000000005
94.846,60.910650000000004
95.0448,78.19324
95.2433,69.04843
95.444,52.510870000000004
95.6413,69.01685
95.8405,60.74657
96.036,56.8589
96.236,67.87625999999999
96.4278,74.58253
96.6202,79.51841999999999
96.82,54.16509
97.0196,59.931419999999996
97.21,72.37534
97.4034,63.603339999999996
97.604,46.99085
97.8025,67.70151
97.9979,74.54030999999999
98.198,53.14731
98.398,55.28835
98.598,73.54199
98.794,61.5174
98.994,59.76642
99.1938,49.8973
99.3881,64.96773
99.584,72.62612
99.784,57.05212
99.98,68.79015
100.167,62.180339999999994
100.366,59.817260000000005
100.566,59.788419999999995
100.764,63.74054
100.961,73.45069000000001
101.162,65.18235
101.362,55.765080000000005
101.561,67.47927
101.758,56.82796
101.958,53.24432
102.151,63.10796
102.35,77.05819
102.55,73.70719
102.75,51.862809999999996
102.95,72.52436
103.148,73.23097
103.348,59.62073
103.548,60.1386
103.736,68.89323
103.935,63.92489
104.136,54.44812
104.335,56.763839999999995
104.524,73.528
104.724,71.2942
104.924,56.31166
105.124,67.97627
105.322,64.05199
105.518,70.21125
105.718,54.29506
105.918,71.55542999999999
106.111,73.61852999999999
106.31,52.73803
106.51,66.87483
106.704,63.25897
106.902,69.08183
107.102,51.882709999999996
107.301,61.7861
107.495,72.36417999999999
107.69,63.0777
107.89,59.310900000000004
108.084,64.79876
108.272,70.41102000000001
108.472,60.969199999999994
108.671,56.37574
108.87,59.991589999999995
109.066,52.38515
109.264,60.09079
109.464,67.14684
109.648,76.68159
109.847,69.81137
110.048,54.82658
110.248,66.54951
110.436,75.26709
110.631,73.79003
110.832,54.686809999999994
111.032,55.206379999999996
111.229,59.13446
111.43,59.766580000000005
111.63,56.013
111.829,67.52674
112.028,70.53262
112.228,61.75547
112.428,51.816309999999994
112.628,72.07974
112.825,61.26054
113.026,56.097660000000005
113.226,68.86818
113.423,65.80414999999999
113.623,68.60023
113.824,64.31911
114.018,59.45095
114.209,75.43216000000001
114.406,72.94727
114.606,57.83721
114.794,60.14333
114.981,58.51514
115.18,63.06837
115.38,57.97403
115.577,70.21318
115.772,76.58073
115.97,59.43102
116.17,60.58707
116.359,63.08627
116.54,64.76709
116.74,64.42686
116.94,61.61067
117.125,70.69711
117.323,70.96225
117.524,50.9287
117.723,64.09052
117.907,65.22806
118.102,59.896629999999995
118.298,61.58697
118.498,58.21077
118.694,66.14292
118.894,55.81697
119.094,62.02861
119.292,63.69838
119.485,65.38049
119.682,65.94263000000001
119.882,49.25869
120.08,72.73947
120.28,64.88544999999999
120.48,51.171279999999996
120.68,44.85261
120.88,24.35988
121.08,4.929371
121.28,0.8280536
121.48,0.057871650000000004
121.68,0.0017476920000000001
121.88,6.219014e-05
122.08,3.975198e-06
122.28,1.8354619999999998e-06
122.48,1.7218e-06
122.68,1.71288e-06
122.88,1.712568e-06
123.08,1.720991e-06
123.28,1.713956e-06
123.48,1.720683e-06
123.68,1.712182e-06
123.88,1.714176e-06
124.08,1.7170709999999999e-06
124.28,1.721674e-06
124.48,1.715281e-06
124.68,1.724503e-06
124.88,1.716099e-06
125.08,1.721594e-06
125.28,1.717118e-06
125.48,1.713881e-06
125.68,1.718341e-06
125.88,1.730194e-06
126.08,1.716891e-06
126.28,1.7233619999999999e-06
126.48,1.717932e-06
126.68,1.712313e-06
126.88,1.728331e-06
127.08,1.714213e-06
127.28,1.730747e-06
127.48,1.7180609999999999e-06
127.68,1.708952e-06
127.88,1.710036e-06
128.08,1.7234769999999999e-06
128.28,1.719019e-06
128.48,1.715074e-06
128.68,1.7190510000000001e-06
128.88,1.725193e-06
129.08,1.724358e-06
129.28,1.713153e-06
129.48,1.7065279999999998e-06
129.68,1.7250779999999998e-06
129.88,1.717147e-06
