cm,K,K,m/s,K,K,m/s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg
z,TC_CL,TG_CL,w_CL,TC_CL_RMS,TG_CL_RMS,w_CL_RMS,X_O2,X_CO2,X_CO,X_FUEL,X_H2O,X_H2,X_N2,Y_Soot
 2.5000000E-001, 7.6242794E+002, 7.4894183E+002, 1.4529666E-002, 2.2540824E+002, 2.8590301E+002, 1.0176756E-001, 5.7526993E-003, 5.3265589E-002, 3.8805841E-002, 2.0985658E-001, 1.2665450E-001, 3.0435954E-002, 5.2761985E-001, 2.7716429E-003
 7.5000000E-001, 9.4485464E+002, 9.4983922E+002, 5.6846556E-002, 2.0702438E+002, 2.8432395E+002, 1.6807757E-001, 1.4582793E-002, 5.9053137E-002, 3.7121214E-002, 1.3086566E-001, 1.3239863E-001, 2.9114677E-002, 5.8958522E-001, 2.7428710E-003
 1.2500000E+000, 1.0252528E+003, 1.0398937E+003, 1.1547477E-001, 2.1246820E+002, 2.9880802E+002, 2.1241071E-001, 1.8563249E-002, 6.1467928E-002, 3.5851593E-002, 1.0091655E-001, 1.3401568E-001, 2.8118897E-002, 6.1403639E-001, 2.6894534E-003
 1.7500000E+000, 1.0749806E+003, 1.0957815E+003, 1.8251071E-001, 2.0978128E+002, 3.0069604E+002, 2.3658374E-001, 2.0586593E-002, 6.3290641E-002, 3.4678214E-002, 8.4677707E-002, 1.3491897E-001, 2.7198599E-002, 6.2784962E-001, 2.6233072E-003
 2.2500000E+000, 1.1089854E+003, 1.1337367E+003, 1.8251071E-001, 2.0448944E+002, 2.9862489E+002, 2.3658374E-001, 2.2379108E-002, 6.4463105E-002, 3.3700666E-002, 7.3625022E-002, 1.3520091E-001, 2.6431895E-002, 6.3759133E-001, 2.5647256E-003
 2.7500000E+000, 1.1342703E+003, 1.1618335E+003, 3.2794831E-001, 1.9881787E+002, 2.9573802E+002, 2.6788739E-001, 2.4251300E-002, 6.5266902E-002, 3.2733616E-002, 6.5291428E-002, 1.3499535E-001, 2.5673425E-002, 6.4536962E-001, 2.5021466E-003
 3.2500000E+000, 1.1540773E+003, 1.1837878E+003, 4.0684672E-001, 1.9471074E+002, 2.9444547E+002, 2.8625918E-001, 2.6109737E-002, 6.5911688E-002, 3.1720105E-002, 5.8758627E-002, 1.3450793E-001, 2.4878513E-002, 6.5189377E-001, 2.4325257E-003
 3.7500000E+000, 1.1691228E+003, 1.2001077E+003, 4.9035277E-001, 1.9148136E+002, 2.9400690E+002, 3.0633334E-001, 2.8134783E-002, 6.6321459E-002, 3.0721759E-002, 5.3339612E-002, 1.3372376E-001, 2.4095498E-002, 6.5763925E-001, 2.3620653E-003
 4.2500000E+000, 1.1816484E+003, 1.2136126E+003, 5.7530977E-001, 1.9040923E+002, 2.9550345E+002, 3.3042369E-001, 3.0133347E-002, 6.6558036E-002, 2.9837105E-002, 4.8654346E-002, 1.3286005E-001, 2.3401651E-002, 6.6270505E-001, 2.2995768E-003
 4.7500000E+000, 1.1919908E+003, 1.2245599E+003, 6.6125097E-001, 1.9154050E+002, 2.9970707E+002, 3.5883310E-001, 3.2300519E-002, 6.6698972E-002, 2.8883546E-002, 4.4526762E-002, 1.3177351E-001, 2.2653762E-002, 6.6749949E-001, 2.2302864E-003
 5.2500000E+000, 1.1989407E+003, 1.2315325E+003, 7.4791089E-001, 1.9145054E+002, 3.0226263E+002, 3.8908670E-001, 3.4798969E-002, 6.6620467E-002, 2.7906184E-002, 4.0895938E-002, 1.3036071E-001, 2.1887203E-002, 6.7205872E-001, 2.1580893E-003
 5.7500000E+000, 1.2034507E+003, 1.2353363E+003, 8.3410743E-001, 1.9147567E+002, 3.0566412E+002, 4.2192929E-001, 3.7506867E-002, 6.6478333E-002, 2.6815610E-002, 3.7697274E-002, 1.2870821E-001, 2.1031851E-002, 6.7650389E-001, 2.0758405E-003
 6.2500000E+000, 1.2054199E+003, 1.2360902E+003, 9.1871015E-001, 1.9188982E+002, 3.0936764E+002, 4.5694681E-001, 4.0342399E-002, 6.6244906E-002, 2.5697379E-002, 3.4892562E-002, 1.2689517E-001, 2.0154807E-002, 6.8073408E-001, 1.9909473E-003
 6.7500000E+000, 1.2047861E+003, 1.2335778E+003, 1.0005544E+000, 1.9409297E+002, 3.1468255E+002, 4.9389859E-001, 4.3322988E-002, 6.5808050E-002, 2.4680999E-002, 3.2355271E-002, 1.2494824E-001, 1.9357647E-002, 6.8468739E-001, 1.9138747E-003
 7.2500000E+000, 1.2022930E+003, 1.2285916E+003, 1.0792963E+000, 1.9761261E+002, 3.2164271E+002, 5.3259532E-001, 4.6398548E-002, 6.5226347E-002, 2.3735891E-002, 3.0057904E-002, 1.2290409E-001, 1.8616385E-002, 6.8840674E-001, 1.8419719E-003
 7.7500000E+000, 1.1990047E+003, 1.2225097E+003, 1.1560536E+000, 2.0239780E+002, 3.3039621E+002, 5.7125738E-001, 4.9496941E-002, 6.4627156E-002, 2.2765356E-002, 2.8000868E-002, 1.2080126E-001, 1.7855181E-002, 6.9198945E-001, 1.7675186E-003
 8.2500000E+000, 1.1950580E+003, 1.2156083E+003, 1.2303841E+000, 2.0813001E+002, 3.4008749E+002, 6.0899806E-001, 5.2527138E-002, 6.3959180E-002, 2.1887752E-002, 2.6137837E-002, 1.1873192E-001, 1.7166864E-002, 6.9529759E-001, 1.7003820E-003
 8.7500000E+000, 1.1901911E+003, 1.2078976E+003, 1.3018935E+000, 2.1344068E+002, 3.4866833E+002, 6.4703988E-001, 5.5573587E-002, 6.3235039E-002, 2.1042461E-002, 2.4429639E-002, 1.1663097E-001, 1.6503891E-002, 6.9845844E-001, 1.6355553E-003
 9.2500000E+000, 1.1839262E+003, 1.1985806E+003, 1.3018935E+000, 2.1759046E+002, 3.5588585E+002, 6.4703988E-001, 5.8734226E-002, 6.2425182E-002, 2.0200445E-002, 2.2890008E-002, 1.1441970E-001, 1.5843486E-002, 7.0152608E-001, 1.5707397E-003
 9.7500000E+000, 1.1768636E+003, 1.1882309E+003, 1.4335772E+000, 2.2156395E+002, 3.6302365E+002, 7.2638616E-001, 6.1871050E-002, 6.1553335E-002, 1.9425627E-002, 2.1474578E-002, 1.1221642E-001, 1.5235786E-002, 7.0441426E-001, 1.5111520E-003
 1.0250000E+001, 1.1692259E+003, 1.1773183E+003, 1.4942828E+000, 2.2616941E+002, 3.7043836E+002, 7.6714994E-001, 6.4961930E-002, 6.0675228E-002, 1.8671701E-002, 2.0169615E-002, 1.1003264E-001, 1.4644471E-002, 7.0718330E-001, 1.4529963E-003
 1.0750000E+001, 1.1613488E+003, 1.1660264E+003, 1.5515647E+000, 2.3132776E+002, 3.7857289E+002, 8.0852493E-001, 6.8006547E-002, 5.9802077E-002, 1.7929453E-002, 1.8951767E-002, 1.0787091E-001, 1.4062316E-002, 7.0986135E-001, 1.3956388E-003
 1.1250000E+001, 1.1540867E+003, 1.1556004E+003, 1.6078130E+000, 2.3629299E+002, 3.8626804E+002, 8.4629566E-001, 7.0923445E-002, 5.8980365E-002, 1.7199284E-002, 1.7805967E-002, 1.0579368E-001, 1.3489634E-002, 7.1243522E-001, 1.3391223E-003
 1.1750000E+001, 1.1469024E+003, 1.1455450E+003, 1.6616343E+000, 2.4063723E+002, 3.9275254E+002, 8.8273507E-001, 7.3788588E-002, 5.8162617E-002, 1.6489075E-002, 1.6717418E-002, 1.0374851E-001, 1.2932608E-002, 7.1492803E-001, 1.2841996E-003
 1.2250000E+001, 1.1390208E+003, 1.1349069E+003, 1.7130852E+000, 2.4484416E+002, 3.9868834E+002, 9.1830104E-001, 7.6712797E-002, 5.7313794E-002, 1.5769907E-002, 1.5684783E-002, 1.0164964E-001, 1.2368555E-002, 7.1740839E-001, 1.2284828E-003
 1.2750000E+001, 1.1301898E+003, 1.1233245E+003, 1.7617252E+000, 2.4858078E+002, 4.0380967E+002, 9.5301936E-001, 7.9714198E-002, 5.6396779E-002, 1.5070758E-002, 1.4715540E-002, 9.9486873E-002, 1.1820202E-002, 7.1984060E-001, 1.1743187E-003
 1.3250000E+001, 1.1206581E+003, 1.1110424E+003, 1.8078600E+000, 2.5192440E+002, 4.0826716E+002, 9.8625021E-001, 8.2745310E-002, 5.5437647E-002, 1.4392572E-002, 1.3804171E-002, 9.7296210E-002, 1.1288292E-002, 7.2221372E-001, 1.1217442E-003
 1.3750000E+001, 1.1106987E+003, 1.0982169E+003, 1.8513568E+000, 2.5490049E+002, 4.1236460E+002, 1.0183150E+000, 8.5782151E-002, 5.4455071E-002, 1.3729461E-002, 1.2950072E-002, 9.5094528E-002, 1.0768205E-002, 7.2452846E-001, 1.0702804E-003
 1.4250000E+001, 1.1002522E+003, 1.0849361E+003, 1.8927237E+000, 2.5729725E+002, 4.1563380E+002, 1.0484861E+000, 8.8786591E-002, 5.3454039E-002, 1.3099805E-002, 1.2148911E-002, 9.2913365E-002, 1.0274357E-002, 7.2675434E-001, 1.0213964E-003
 1.4750000E+001, 1.0897453E+003, 1.0716590E+003, 1.9315440E+000, 2.5977457E+002, 4.1897735E+002, 1.0772878E+000, 9.1840268E-002, 5.2453033E-002, 1.2436164E-002, 1.1377563E-002, 9.0686102E-002, 9.7538543E-003, 7.2901455E-001, 9.6959278E-004
 1.5250000E+001, 1.0782116E+003, 1.0574400E+003, 1.9315440E+000, 2.6156868E+002, 4.2103062E+002, 1.0772878E+000, 9.4803805E-002, 5.1444271E-002, 1.1827118E-002, 1.0677666E-002, 8.8522141E-002, 9.2761706E-003, 7.3112979E-001, 9.2218386E-004
 1.5750000E+001, 1.0666512E+003, 1.0432131E+003, 1.9675658E+000, 2.6319496E+002, 4.2296956E+002, 1.1050686E+000, 9.7771093E-002, 5.0411400E-002, 1.1239240E-002, 1.0002660E-002, 8.6354658E-002, 8.8150901E-003, 7.3320209E-001, 8.7648179E-004
 1.6250000E+001, 1.0550142E+003, 1.0289332E+003, 2.0013021E+000, 2.6476837E+002, 4.2487323E+002, 1.1312165E+000, 1.0068666E-001, 4.9389123E-002, 1.0666181E-002, 9.3676701E-003, 8.4221171E-002, 8.3656324E-003, 7.3521215E-001, 8.3188472E-004
 1.6750000E+001, 1.0432734E+003, 1.0147701E+003, 2.0330184E+000, 2.6611190E+002, 4.2623303E+002, 1.1551767E+000, 1.0353055E-001, 4.8380381E-002, 1.0117060E-002, 8.7715101E-003, 8.2137942E-002, 7.9349487E-003, 7.3714387E-001, 7.8916009E-004
 1.7250000E+001, 1.0311907E+003, 1.0004712E+003, 2.0632244E+000, 2.6716114E+002, 4.2695427E+002, 1.1752585E+000, 1.0632818E-001, 4.7356957E-002, 9.6074756E-003, 8.2143985E-003, 8.0088545E-002, 7.5352750E-003, 7.3898535E-001, 7.4954934E-004
 1.7750000E+001, 1.0189034E+003, 9.8615226E+002, 2.0916936E+000, 2.6817070E+002, 4.2740710E+002, 1.1923325E+000, 1.0906595E-001, 4.6327596E-002, 9.1367714E-003, 7.6910814E-003, 7.8083749E-002, 7.1660952E-003, 7.4073723E-001, 7.1296285E-004
 1.8250000E+001, 1.0064945E+003, 9.7194541E+002, 2.1185661E+000, 2.6910503E+002, 4.2749698E+002, 1.2069081E+000, 1.1173427E-001, 4.5306416E-002, 8.6954810E-003, 7.1993496E-003, 7.6129532E-002, 6.8199851E-003, 7.4240996E-001, 6.7864251E-004
 1.8750000E+001, 9.9420518E+002, 9.5791651E+002, 2.1434404E+000, 2.7012091E+002, 4.2776226E+002, 1.2195127E+000, 1.1433760E-001, 4.4301377E-002, 8.2723289E-003, 6.7372967E-003, 7.4221227E-002, 6.4881011E-003, 7.4402004E-001, 6.4569076E-004
 1.9250000E+001, 9.8215470E+002, 9.4406105E+002, 2.1663431E+000, 2.7128362E+002, 4.2847193E+002, 1.2306335E+000, 1.1687837E-001, 4.3323113E-002, 7.8540304E-003, 6.3051885E-003, 7.2354998E-002, 6.1600239E-003, 7.4558427E-001, 6.1304886E-004
 1.9750000E+001, 9.7023732E+002, 9.3039963E+002, 2.1872365E+000, 2.7230271E+002, 4.2907647E+002, 1.2405444E+000, 1.1936234E-001, 4.2361084E-002, 7.4488949E-003, 5.9015818E-003, 7.0528074E-002, 5.8422705E-003, 7.4709518E-001, 5.8140980E-004
 2.0250000E+001, 9.5830695E+002, 9.1684479E+002, 2.2060007E+000, 2.7299692E+002, 4.2929689E+002, 1.2498718E+000, 1.2179582E-001, 4.1411765E-002, 7.0572985E-003, 5.5238738E-003, 6.8736287E-002, 5.5351361E-003, 7.4855603E-001, 5.5083194E-004
 2.0750000E+001, 9.4618670E+002, 9.0330271E+002, 2.2225625E+000, 2.7327595E+002, 4.2884853E+002, 1.2590117E+000, 1.2419475E-001, 4.0470328E-002, 6.6748664E-003, 5.1716576E-003, 6.6967291E-002, 5.2351894E-003, 7.4997712E-001, 5.2096899E-004
 2.1250000E+001, 9.3388246E+002, 8.8979921E+002, 2.2379863E+000, 2.7305064E+002, 4.2757230E+002, 1.2670568E+000, 1.2654414E-001, 3.9536062E-002, 6.3116960E-003, 4.8439568E-003, 6.5233813E-002, 4.9503498E-003, 7.5134240E-001, 4.9264820E-004
 2.1750000E+001, 9.2153634E+002, 8.7646571E+002, 2.2522194E+000, 2.7252167E+002, 4.2573804E+002, 1.2734220E+000, 1.2882399E-001, 3.8613552E-002, 5.9755121E-003, 4.5363474E-003, 6.3552432E-002, 4.6866761E-003, 7.5263982E-001, 4.6645952E-004
 2.2250000E+001, 9.0946954E+002, 8.6360196E+002, 2.2657192E+000, 2.7200341E+002, 4.2379334E+002, 1.2782653E+000, 1.3100858E-001, 3.7724785E-002, 5.6580212E-003, 4.2467996E-003, 6.1941183E-002, 4.4376637E-003, 7.5387355E-001, 4.4170871E-004
 2.2750000E+001, 8.9769579E+002, 8.5117749E+002, 2.2782796E+000, 2.7153897E+002, 4.2186873E+002, 1.2814724E+000, 1.3310106E-001, 3.6872999E-002, 5.3535005E-003, 3.9769182E-003, 6.0396621E-002, 4.1988240E-003, 7.5505037E-001, 4.1794599E-004
 2.3250000E+001, 8.8614677E+002, 8.3907366E+002, 2.2899221E+000, 2.7093937E+002, 4.1981417E+002, 1.2838620E+000, 1.3511324E-001, 3.6048457E-002, 5.0655558E-003, 3.7262321E-003, 5.8910672E-002, 3.9729850E-003, 7.5616961E-001, 3.9548639E-004
 2.3750000E+001, 8.7486464E+002, 8.2728832E+002, 2.3124679E+000, 2.7025178E+002, 4.1770041E+002, 1.2853884E+000, 1.3704594E-001, 3.5248710E-002, 4.7966271E-003, 3.4929102E-003, 5.7483390E-002, 3.7620605E-003, 7.5722985E-001, 3.7452578E-004
 2.4250000E+001, 8.6386506E+002, 8.1583710E+002, 2.3124679E+000, 2.6955131E+002, 4.1558873E+002, 1.2853884E+000, 1.3890346E-001, 3.4474067E-002, 4.5441674E-003, 3.2735343E-003, 5.6111751E-002, 3.5640528E-003, 7.5823795E-001, 3.5485861E-004
 2.4750000E+001, 8.5318251E+002, 8.0479474E+002, 2.3231470E+000, 2.6882916E+002, 4.1340940E+002, 1.2849938E+000, 1.4068882E-001, 3.3727103E-002, 4.3036574E-003, 3.0668262E-003, 5.4793069E-002, 3.3754176E-003, 7.5920125E-001, 3.3611727E-004
 2.5250000E+001, 8.4274679E+002, 7.9410738E+002, 2.3331785E+000, 2.6802527E+002, 4.1107905E+002, 1.2842367E+000, 1.4241064E-001, 3.3003257E-002, 4.0749571E-003, 2.8720135E-003, 5.3521086E-002, 3.1960448E-003, 7.6012299E-001, 3.1829193E-004
 2.5750000E+001, 8.3256100E+002, 7.8375144E+002, 2.3423299E+000, 2.6705465E+002, 4.0862661E+002, 1.2837857E+000, 1.4407102E-001, 3.2302634E-002, 3.8566748E-003, 2.6889818E-003, 5.2294062E-002, 3.0248429E-003, 7.6100557E-001, 3.0126659E-004
 2.6250000E+001, 8.2262943E+002, 7.7371278E+002, 2.3510495E+000, 2.6587488E+002, 4.0601812E+002, 1.2833797E+000, 1.4567378E-001, 3.1622769E-002, 3.6494655E-003, 2.5157092E-003, 5.1109609E-002, 2.8623259E-003, 7.6185076E-001, 2.8510479E-004
 2.6750000E+001, 8.1282627E+002, 7.6384013E+002, 2.3598149E+000, 2.6453995E+002, 4.0325680E+002, 1.2826026E+000, 1.4724346E-001, 3.0952940E-002, 3.4504780E-003, 2.3497428E-003, 4.9949612E-002, 2.7062572E-003, 7.6267095E-001, 2.6958009E-004
 2.7250000E+001, 8.0303083E+002, 7.5406927E+002, 2.3688858E+000, 2.6303358E+002, 4.0020767E+002, 1.2811067E+000, 1.4879253E-001, 3.0287513E-002, 3.2585121E-003, 2.1894115E-003, 4.8804955E-002, 2.5556957E-003, 7.6347246E-001, 2.5460663E-004
 2.7750000E+001, 7.9311588E+002, 7.4430946E+002, 2.3871782E+000, 2.6129512E+002, 3.9673311E+002, 1.2760635E+000, 1.5033076E-001, 2.9622193E-002, 3.0721720E-003, 2.0360280E-003, 4.7668028E-002, 2.4095467E-003, 7.6425889E-001, 2.4006028E-004
 2.8250000E+001, 7.8316213E+002, 7.3462138E+002, 2.3871782E+000, 2.5930981E+002, 3.9285750E+002, 1.2760635E+000, 1.5184868E-001, 2.8960804E-002, 2.8930161E-003, 1.8896753E-003, 4.6546029E-002, 2.2690322E-003, 7.6502550E-001, 2.2606873E-004
 2.8750000E+001, 7.7321796E+002, 7.2500570E+002, 2.3958172E+000, 2.5702903E+002, 3.8861256E+002, 1.2726764E+000, 1.5334351E-001, 2.8308278E-002, 2.7169060E-003, 1.7534170E-003, 4.5439906E-002, 2.1309067E-003, 7.6577435E-001, 2.1229154E-004
 2.9250000E+001, 7.6325411E+002, 7.1541967E+002, 2.4035680E+000, 2.5450113E+002, 3.8406830E+002, 1.2690955E+000, 1.5481461E-001, 2.7660754E-002, 2.5483030E-003, 1.6287199E-003, 4.4350555E-002, 1.9986690E-003, 7.6649872E-001, 1.9910000E-004
 2.9750000E+001, 7.5337286E+002, 7.0593702E+002, 2.4101669E+000, 2.5188114E+002, 3.7946970E+002, 1.2656800E+000, 1.5625076E-001, 2.7022350E-002, 2.3896370E-003, 1.5147638E-003, 4.3286749E-002, 1.8742251E-003, 7.6719295E-001, 1.8668549E-004
 3.0250000E+001, 7.4367639E+002, 6.9659675E+002, 2.4158172E+000, 2.4927453E+002, 3.7504507E+002, 1.2621569E+000, 1.5764606E-001, 2.6395511E-002, 2.2420260E-003, 1.4099180E-003, 4.2253260E-002, 1.7584518E-003, 7.6785516E-001, 1.7514327E-004
 3.0750000E+001, 7.3426169E+002, 6.8748899E+002, 2.4208538E+000, 2.4678635E+002, 3.7090663E+002, 1.2581796E+000, 1.5899148E-001, 2.5785964E-002, 2.1047409E-003, 1.3135232E-003, 4.1256726E-002, 1.6507771E-003, 7.6848409E-001, 1.6441523E-004
 3.1250000E+001, 7.2504258E+002, 6.7861077E+002, 2.4253461E+000, 2.4439896E+002, 3.6685152E+002, 1.2539609E+000, 1.6028912E-001, 2.5191461E-002, 1.9790924E-003, 1.2247848E-003, 4.0295932E-002, 1.5522293E-003, 7.6907932E-001, 1.5460341E-004
 3.1750000E+001, 7.1597402E+002, 6.7000105E+002, 2.4293455E+000, 2.4207436E+002, 3.6270459E+002, 1.2497176E+000, 1.6153636E-001, 2.4614762E-002, 1.8636899E-003, 1.1431834E-003, 3.9372671E-002, 1.4617176E-003, 7.6964218E-001, 1.4558793E-004
 3.2250000E+001, 7.0704192E+002, 6.6165965E+002, 2.4366143E+000, 2.3976643E+002, 3.5838789E+002, 1.2410716E+000, 1.6273488E-001, 2.4056682E-002, 1.7567060E-003, 1.0680032E-003, 3.8485555E-002, 1.3778086E-003, 7.7017591E-001, 1.3722998E-004
 3.2750000E+001, 6.9830434E+002, 6.5361771E+002, 2.4366143E+000, 2.3742483E+002, 3.5390734E+002, 1.2410716E+000, 1.6388520E-001, 2.3518584E-002, 1.6564338E-003, 9.9830297E-004, 3.7634092E-002, 1.2991637E-003, 7.7068343E-001, 1.2939998E-004
