cm,K,K,m/s,K,K,m/s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,kg/kg
z,TC_CL,TG_CL,w_CL,TC_CL_RMS,TG_CL_RMS,w_CL_RMS,X_O2,X_CO2,X_CO,X_FUEL,X_H2O,X_H2,X_N2,Y_CO,Y_Soot
 2.5000000E-001, 9.2769011E+002, 9.3385738E+002, 5.6312521E-001, 1.5186682E+002, 2.0539687E+002, 2.4091483E-001, 4.7565255E-002, 6.0354280E-002, 1.3204047E-002, 1.5478278E-001, 9.7884022E-002, 1.1592240E-002, 6.0844815E-001, 1.2233656E-002, 2.4545755E-003
 2.2806122E+000, 9.8127648E+002, 9.9122112E+002, 9.4197610E-001, 1.5376362E+002, 2.1245820E+002, 3.2118686E-001, 4.8114961E-002, 6.2870334E-002, 1.3220718E-002, 1.2996041E-001, 1.0145233E-001, 1.1601019E-002, 6.2653164E-001, 1.2394811E-002, 2.5162593E-003
 4.3112245E+000, 1.0232825E+003, 1.0373211E+003, 1.3021056E+000, 1.4978423E+002, 2.1477456E+002, 3.9218930E-001, 4.8718868E-002, 6.4815051E-002, 1.3067269E-002, 1.1103022E-001, 1.0406293E-001, 1.1459950E-002, 6.4059123E-001, 1.2362520E-002, 2.5417297E-003
 6.3418367E+000, 1.0582611E+003, 1.0740388E+003, 1.6256791E+000, 1.4688293E+002, 2.2389007E+002, 4.5736689E-001, 4.9409217E-002, 6.6291752E-002, 1.2882806E-002, 9.6002139E-002, 1.0598814E-001, 1.1292439E-002, 6.5189721E-001, 1.2282961E-002, 2.5538059E-003
 8.3724490E+000, 1.0837659E+003, 1.0999709E+003, 1.9081320E+000, 1.4215550E+002, 2.2917765E+002, 5.2505150E-001, 5.0815324E-002, 6.7310091E-002, 1.2338850E-002, 8.3978538E-002, 1.0695580E-001, 1.0806480E-002, 6.6171010E-001, 1.1817969E-002, 2.5037779E-003
 1.0403061E+001, 1.1030524E+003, 1.1186868E+003, 2.1579155E+000, 1.3656568E+002, 2.3244719E+002, 5.9092909E-001, 5.2543599E-002, 6.7938325E-002, 1.1797836E-002, 7.3820066E-002, 1.0738318E-001, 1.0324076E-002, 6.7027007E-001, 1.1346564E-002, 2.4474094E-003
 1.2433673E+001, 1.1159397E+003, 1.1295841E+003, 2.3745189E+000, 1.3126894E+002, 2.3750555E+002, 6.6626554E-001, 5.5231020E-002, 6.7990784E-002, 1.1164745E-002, 6.4747601E-002, 1.0693508E-001, 9.7612120E-003, 6.7845631E-001, 1.0774081E-002, 2.3689447E-003
 1.4464286E+001, 1.1251382E+003, 1.1347828E+003, 2.5632612E+000, 1.2761041E+002, 2.4955020E+002, 7.4515209E-001, 5.8583696E-002, 6.7568811E-002, 1.0546944E-002, 5.6558709E-002, 1.0584588E-001, 9.2130812E-003, 6.8618811E-001, 1.0213090E-002, 2.2860093E-003
 1.6494898E+001, 1.1296644E+003, 1.1347931E+003, 2.7276970E+000, 1.2707571E+002, 2.6450824E+002, 8.1864534E-001, 6.2413804E-002, 6.6863367E-002, 9.8020439E-003, 4.9425697E-002, 1.0425156E-001, 8.5526559E-003, 6.9346527E-001, 9.5149930E-003, 2.1794203E-003
 1.8525510E+001, 1.1222007E+003, 1.1197728E+003, 2.8661568E+000, 1.2847547E+002, 2.8254950E+002, 8.9271201E-001, 6.8837748E-002, 6.4985402E-002, 8.8196419E-003, 4.1777331E-002, 1.0084155E-001, 7.6839448E-003, 7.0221166E-001, 8.5801124E-003, 2.0242129E-003
 2.0556122E+001, 1.1145780E+003, 1.1057222E+003, 2.9869796E+000, 1.3449064E+002, 3.0036903E+002, 9.6268938E-001, 7.4038303E-002, 6.3331812E-002, 8.0930519E-003, 3.6296277E-002, 9.7955675E-002, 7.0420787E-003, 7.0869105E-001, 7.8878297E-003, 1.9060008E-003
 2.2586735E+001, 1.1009027E+003, 1.0855282E+003, 3.0853794E+000, 1.4428534E+002, 3.1708947E+002, 1.0355964E+000, 7.9830440E-002, 6.1285763E-002, 7.3705481E-003, 3.1406121E-002, 9.4532495E-002, 6.4047902E-003, 7.1491925E-001, 7.1952723E-003, 1.7825646E-003
 2.4617347E+001, 1.0835102E+003, 1.0618335E+003, 3.1695366E+000, 1.5603691E+002, 3.3301781E+002, 1.0936560E+000, 8.5911548E-002, 5.8952613E-002, 6.7413436E-003, 2.7032087E-002, 9.0795390E-002, 5.8511256E-003, 7.2074380E-001, 6.5944208E-003, 1.6685809E-003
 2.6647959E+001, 1.0634481E+003, 1.0353713E+003, 3.2339023E+000, 1.6957809E+002, 3.4929126E+002, 1.1483531E+000, 9.2433360E-002, 5.6369985E-002, 6.0681513E-003, 2.3035948E-002, 8.6675727E-002, 5.2589617E-003, 7.2648628E-001, 5.9451215E-003, 1.5443480E-003
 2.8678571E+001, 1.0397684E+003, 1.0060343E+003, 3.2784523E+000, 1.8155538E+002, 3.6169044E+002, 1.1988864E+000, 9.9056168E-002, 5.3673964E-002, 5.4079275E-003, 1.9465924E-002, 8.2410152E-002, 4.6785983E-003, 7.3193520E-001, 5.3048487E-003, 1.4198118E-003
 3.0709184E+001, 1.0147563E+003, 9.7642609E+002, 3.3153381E+000, 1.9109750E+002, 3.7028305E+002, 1.2298048E+000, 1.0524546E-001, 5.1111354E-002, 4.8037428E-003, 1.6421959E-002, 7.8374793E-002, 4.1477251E-003, 7.3679981E-001, 4.7186214E-003, 1.3045244E-003
 3.2739796E+001, 9.9111249E+002, 9.4858000E+002, 3.3477663E+000, 1.9944025E+002, 3.7812417E+002, 1.2488883E+000, 1.1083333E-001, 4.8771236E-002, 4.2760336E-003, 1.3787889E-002, 7.4710338E-002, 3.6842936E-003, 7.4108658E-001, 4.2058149E-003, 1.2024757E-003
 3.4770408E+001, 9.6590153E+002, 9.2049149E+002, 3.3847220E+000, 2.0667902E+002, 3.8285081E+002, 1.2567737E+000, 1.1627501E-001, 4.6460709E-002, 3.7594669E-003, 1.1518144E-002, 7.1094800E-002, 3.2306947E-003, 7.4505113E-001, 3.7016707E-003, 1.1018716E-003
 3.6801020E+001, 9.4100048E+002, 8.9270029E+002, 3.4071457E+000, 2.1178067E+002, 3.8577301E+002, 1.2589523E+000, 1.2143898E-001, 4.4211797E-002, 3.3127607E-003, 9.5678730E-003, 6.7623976E-002, 2.8390452E-003, 7.4861068E-001, 3.2663992E-003, 1.0118525E-003
 3.8831633E+001, 9.1604163E+002, 8.6586087E+002, 3.4261493E+000, 2.1650580E+002, 3.8677106E+002, 1.2601767E+000, 1.2624102E-001, 4.2086246E-002, 2.9129194E-003, 7.9511274E-003, 6.4362294E-002, 2.4887557E-003, 7.5175865E-001, 2.8754750E-003, 9.2963846E-004
 4.0862245E+001, 8.9066001E+002, 8.3951635E+002, 3.4386113E+000, 2.2009307E+002, 3.8530938E+002, 1.2624239E+000, 1.3075287E-001, 4.0059574E-002, 2.5494026E-003, 6.6103482E-003, 6.1267120E-002, 2.1705159E-003, 7.5457205E-001, 2.5187151E-003, 8.5345812E-004
 4.2892857E+001, 8.6460555E+002, 8.1316770E+002, 3.4452508E+000, 2.2238592E+002, 3.8169535E+002, 1.2641127E+000, 1.3511689E-001, 3.8051980E-002, 2.2289562E-003, 5.5208354E-003, 5.8235000E-002, 1.8905147E-003, 7.5710367E-001, 2.2037451E-003, 7.8342705E-004
 4.4923469E+001, 8.4088345E+002, 7.8977669E+002, 3.4532509E+000, 2.2429066E+002, 3.7769527E+002, 1.2590432E+000, 1.3891615E-001, 3.6297699E-002, 1.9509717E-003, 4.6226523E-003, 5.5587029E-002, 1.6476466E-003, 7.5927002E-001, 1.9301162E-003, 7.2244937E-004
 4.6954082E+001, 8.1897765E+002, 7.6884633E+002, 3.4606262E+000, 2.2629283E+002, 3.7353057E+002, 1.2475405E+000, 1.4237802E-001, 3.4706522E-002, 1.6893322E-003, 3.7957350E-003, 5.3176943E-002, 1.4189142E-003, 7.6126079E-001, 1.6723432E-003, 6.6577168E-004
 4.8984694E+001, 7.9591545E+002, 7.4691361E+002, 3.4660838E+000, 2.2525326E+002, 3.6683347E+002, 1.2336012E+000, 1.4585923E-001, 3.3078685E-002, 1.4398856E-003, 3.1167984E-003, 5.0726682E-002, 1.2011081E-003, 7.6313497E-001, 1.4260525E-003, 6.1021726E-004
 5.1015306E+001, 7.6373465E+002, 7.1690006E+002, 3.4647405E+000, 2.1941758E+002, 3.5261386E+002, 1.2200530E+000, 1.5042427E-001, 3.0861280E-002, 1.1831962E-003, 2.4824884E-003, 4.7460934E-002, 9.7828491E-004, 7.6531777E-001, 1.1719158E-003, 5.4611907E-004
 5.3045918E+001, 7.4115977E+002, 6.9597739E+002, 3.4617393E+000, 2.1482361E+002, 3.4240652E+002, 1.2077977E+000, 1.5360938E-001, 2.9301288E-002, 1.0162502E-003, 2.0717474E-003, 4.5175269E-002, 8.3364882E-004, 7.6680224E-001, 1.0066369E-003, 5.0297280E-004
 5.5076531E+001, 7.2085941E+002, 6.7728910E+002, 3.4584618E+000, 2.0987605E+002, 3.3298291E+002, 1.1899466E+000, 1.5645863E-001, 2.7898910E-002, 8.7529925E-004, 1.7086820E-003, 4.3128544E-002, 7.1173944E-004, 7.6811630E-001, 8.6735284E-004, 4.6553094E-004
 5.7107143E+001, 7.0052723E+002, 6.5908914E+002, 3.4481263E+000, 2.0510541E+002, 3.2251923E+002, 1.1753167E+000, 1.5919928E-001, 2.6538130E-002, 7.5199487E-004, 1.3814903E-003, 4.1154278E-002, 6.0541560E-004, 7.6934869E-001, 7.4568305E-004, 4.3113639E-004
 5.9137755E+001, 6.8066836E+002, 6.4155250E+002, 3.4318993E+000, 2.0005996E+002, 3.1160000E+002, 1.1675629E+000, 1.6181031E-001, 2.5235481E-002, 6.3488230E-004, 1.1220625E-003, 3.9264943E-002, 5.0445542E-004, 7.7048455E-001, 6.2954512E-004, 3.9823788E-004
 6.1168367E+001, 6.6053751E+002, 6.2430215E+002, 3.4199255E+000, 1.9353737E+002, 2.9854469E+002, 1.1557450E+000, 1.6430368E-001, 2.3973678E-002, 5.3663233E-004, 9.4029579E-004, 3.7447935E-002, 4.2016345E-004, 7.7150421E-001, 5.3186739E-004, 3.6846687E-004
 6.3198980E+001, 6.4307556E+002, 6.0944788E+002, 3.4134751E+000, 1.8795729E+002, 2.8691553E+002, 1.1391366E+000, 1.6642783E-001, 2.2887506E-002, 4.6775222E-004, 7.8495330E-004, 3.5897644E-002, 3.6155466E-004, 7.7235431E-001, 4.6377679E-004, 3.4515544E-004
 6.5229592E+001, 6.2839260E+002, 5.9669888E+002, 3.4069289E+000, 1.8158414E+002, 2.7612402E+002, 1.1234908E+000, 1.6827224E-001, 2.1946999E-002, 4.0646841E-004, 6.3683591E-004, 3.4553872E-002, 3.0934706E-004, 7.7310390E-001, 4.0319662E-004, 3.2474550E-004
 6.7260204E+001, 6.1427501E+002, 5.8438353E+002, 3.3974514E+000, 1.7462650E+002, 2.6552054E+002, 1.1081295E+000, 1.7005223E-001, 2.1040654E-002, 3.4452636E-004, 5.0111451E-004, 3.3256343E-002, 2.5647202E-004, 7.7382567E-001, 3.4180111E-004, 3.0464133E-004
 6.9290816E+001, 6.0096839E+002, 5.7284840E+002, 3.3905717E+000, 1.6877897E+002, 2.5622666E+002, 1.0931817E+000, 1.7168797E-001, 2.0214939E-002, 2.7685602E-004, 3.8515253E-004, 3.2064322E-002, 1.9831083E-004, 7.7449633E-001, 2.7439738E-004, 2.8467761E-004
 7.1321429E+001, 5.8851613E+002, 5.6220057E+002, 3.3793047E+000, 1.6275241E+002, 2.4653649E+002, 1.0855561E+000, 1.7314577E-001, 1.9469667E-002, 2.2511290E-004, 3.0692557E-004, 3.0996538E-002, 1.5411325E-004, 7.7506495E-001, 2.2284469E-004, 2.6798696E-004
 7.3352041E+001, 5.7710609E+002, 5.5241865E+002, 3.3709772E+000, 1.5678521E+002, 2.3741415E+002, 1.0776837E+000, 1.7448380E-001, 1.8776251E-002, 1.8846686E-004, 2.4493562E-004, 3.0013123E-002, 1.2321027E-004, 7.7556592E-001, 1.8643160E-004, 2.5412257E-004
 7.5382653E+001, 5.6533686E+002, 5.4260571E+002, 3.3667903E+000, 1.4996915E+002, 2.2687107E+002, 1.0649930E+000, 1.7583512E-001, 1.8072776E-002, 1.5467176E-004, 1.8875305E-004, 2.9018392E-002, 9.4865682E-005, 7.7606312E-001, 1.5285641E-004, 2.4053614E-004
 7.7413265E+001, 5.5347126E+002, 5.3270887E+002, 3.3590459E+000, 1.4289896E+002, 2.1567358E+002, 1.0514313E+000, 1.7719940E-001, 1.7354146E-002, 1.2981696E-004, 1.4389668E-004, 2.8010688E-002, 7.4504534E-005, 7.7654469E-001, 1.2822173E-004, 2.2804817E-004
 7.9443878E+001, 5.4294154E+002, 5.2367815E+002, 3.3467227E+000, 1.3676475E+002, 2.0620976E+002, 1.0391466E+000, 1.7842301E-001, 1.6706064E-002, 1.1066804E-004, 1.1387398E-004, 2.7104743E-002, 5.9045218E-005, 7.7696521E-001, 1.0921331E-004, 2.1725229E-004
 8.1474490E+001, 5.3366098E+002, 5.1568420E+002, 3.3264572E+000, 1.3164114E+002, 1.9816684E+002, 1.0356928E+000, 1.7949638E-001, 1.6135094E-002, 9.6856419E-005, 8.9173728E-005, 2.6309276E-002, 4.8144323E-005, 7.7732910E-001, 9.5554864E-005, 2.0819140E-004
 8.3505102E+001, 5.2315406E+002, 5.0655906E+002, 3.3057035E+000, 1.2641535E+002, 1.8972621E+002, 1.0290098E+000, 1.8072356E-001, 1.5480233E-002, 8.3418603E-005, 6.3427865E-005, 2.5399037E-002, 3.7777875E-005, 7.7774034E-001, 8.2268952E-005, 1.9814892E-004
 8.5535714E+001, 5.1544574E+002, 4.9982931E+002, 3.2870720E+000, 1.2238658E+002, 1.8326508E+002, 1.0227542E+000, 1.8162315E-001, 1.4997977E-002, 7.5428775E-005, 5.1512834E-005, 2.4730364E-002, 3.1838076E-005, 7.7803439E-001, 7.4341592E-005, 1.9101920E-004
 8.7566327E+001, 5.0815165E+002, 4.9337858E+002, 3.2786868E+000, 1.1811490E+002, 1.7695560E+002, 1.0100711E+000, 1.8247784E-001, 1.4539810E-002, 6.7196091E-005, 4.4263674E-005, 2.4094510E-002, 2.5624347E-005, 7.7831164E-001, 6.6130539E-005, 1.8414813E-004
 8.9596939E+001, 5.0080648E+002, 4.8686548E+002, 3.2610137E+000, 1.1282985E+002, 1.6994029E+002, 1.0054894E+000, 1.8334135E-001, 1.4075881E-002, 6.0321825E-005, 3.6445056E-005, 2.3451946E-002, 2.0631988E-005, 7.7859027E-001, 5.9307360E-005, 1.7740538E-004
 9.1627551E+001, 4.9336679E+002, 4.8036205E+002, 3.2370824E+000, 1.0701492E+002, 1.6215466E+002, 1.0027144E+000, 1.8420499E-001, 1.3612352E-002, 5.3031423E-005, 2.7233135E-005, 2.2809572E-002, 1.5268765E-005, 7.7887048E-001, 5.2076220E-005, 1.7060899E-004
 9.3658163E+001, 4.8631862E+002, 4.7420044E+002, 3.2158544E+000, 1.0195688E+002, 1.5548389E+002, 9.9591265E-001, 1.8501882E-001, 1.3175586E-002, 4.6213946E-005, 1.7908147E-005, 2.2204336E-002, 1.0261419E-005, 7.7913492E-001, 4.5318682E-005, 1.6421795E-004
 9.5688776E+001, 4.7976916E+002, 4.6854092E+002, 3.2045084E+000, 9.6614195E+001, 1.4832819E+002, 9.8356767E-001, 1.8576596E-001, 1.2773164E-002, 4.1505839E-005, 1.1767959E-005, 2.1648064E-002, 7.0462951E-006, 7.7937397E-001, 4.0663979E-005, 1.5855328E-004
 9.7719388E+001, 4.7385222E+002, 4.6336358E+002, 3.1906120E+000, 9.2425290E+001, 1.4219318E+002, 9.7818172E-001, 1.8644068E-001, 1.2408089E-002, 3.8999091E-005, 9.1016416E-006, 2.1144960E-002, 5.6979171E-006, 7.7958554E-001, 3.8189295E-005, 1.5366949E-004
 9.9750000E+001, 4.6791059E+002, 4.5817233E+002, 3.1701051E+000, 8.7647028E+001, 1.3563960E+002, 9.6870561E-001, 1.8711812E-001, 1.2040392E-002, 3.7638943E-005, 8.7851994E-006, 2.0639256E-002, 5.3750564E-006, 7.7979477E-001, 3.6854166E-005, 1.4891632E-004
