,z,T_CL,T_rms,w_CL,X_O2,X_N2,X_CH4,X_CO2,X_H2O,X_CO,X_H2,X_C2H2,X_C2H6,X_C2H4
295,88.2,577.53,215.74522010927612,2.7254,0.17993,0.77924,2.6911e-06,0.013522,0.027138,3.4115e-05,1.9977e-05,8.0234e-07,6.3925e-09,6.4129e-08
296,88.5,576.2,214.03504385964462,2.7249,0.18009,0.77929,2.4664e-06,0.013455,0.027002,3.1892e-05,1.8514e-05,7.3451e-07,5.8699e-09,5.89e-08
297,88.8,574.88,212.30873745562144,2.7245,0.18024,0.77935,2.2418e-06,0.013388,0.026867,2.9669e-05,1.705e-05,6.6668e-07,5.3472e-09,5.3671e-08
298,89.1,573.55,210.56827871263042,2.724,0.18039,0.7794,2.0171e-06,0.013322,0.026731,2.7446e-05,1.5586e-05,5.9885e-07,4.8246e-09,4.8442e-08
299,89.4,572.23,208.81331375178164,2.7235,0.18054,0.77946,1.7925e-06,0.013255,0.026595,2.5223e-05,1.4123e-05,5.3101e-07,4.302e-09,4.3213e-08
300,89.7,570.9,207.04347369574342,2.7231,0.18069,0.77952,1.5678e-06,0.013189,0.026459,2.3e-05,1.2659e-05,4.6318e-07,3.7794e-09,3.7983e-08
301,90.0,569.72,205.58696456730908,2.7227,0.18082,0.77957,1.4347e-06,0.013129,0.026338,2.1599e-05,1.1757e-05,4.2315e-07,3.4676e-09,3.4856e-08
302,90.3,568.67,204.4186879910934,2.7223,0.18094,0.77961,1.3851e-06,0.013075,0.02623,2.0947e-05,1.1367e-05,4.0846e-07,3.348e-09,3.3644e-08
303,90.60000000000001,567.62,203.24615617521528,2.7219,0.18106,0.77965,1.3354e-06,0.013022,0.026122,2.0295e-05,1.0977e-05,3.9376e-07,3.2284e-09,3.2432e-08
304,90.9,566.57,202.06434618705003,2.7215,0.18118,0.7797,1.2858e-06,0.012968,0.026014,1.9644e-05,1.0587e-05,3.7907e-07,3.1088e-09,3.122e-08
305,91.2,565.52,200.87558338434266,2.7212,0.1813,0.77974,1.2362e-06,0.012915,0.025906,1.8992e-05,1.0197e-05,3.6438e-07,2.9892e-09,3.0009e-08
306,91.5,564.48,199.67974358957895,2.7208,0.18142,0.77978,1.1865e-06,0.012861,0.025798,1.834e-05,9.8074e-06,3.4968e-07,2.8696e-09,2.8797e-08
307,91.8,563.43,198.47921805569467,2.7204,0.18154,0.77983,1.1369e-06,0.012808,0.02569,1.7688e-05,9.4174e-06,3.3499e-07,2.75e-09,2.7585e-08
308,92.10000000000001,562.38,197.26885207756445,2.72,0.18166,0.77987,1.0872e-06,0.012754,0.025582,1.7037e-05,9.0274e-06,3.2029e-07,2.6304e-09,2.6373e-08
309,92.4,561.33,196.05101376937586,2.7197,0.18178,0.77991,1.0376e-06,0.012701,0.025474,1.6385e-05,8.6374e-06,3.056e-07,2.5108e-09,2.5161e-08
310,92.7,560.28,194.82556300444764,2.7193,0.1819,0.77996,9.8795e-07,0.012647,0.025366,1.5733e-05,8.2475e-06,2.9091e-07,2.3912e-09,2.3949e-08
311,93.0,559.23,193.59493795035036,2.7189,0.18202,0.78,9.3831e-07,0.012594,0.025258,1.5082e-05,7.8575e-06,2.7621e-07,2.2716e-09,2.2737e-08
312,93.30000000000001,558.18,192.35384061671346,2.7185,0.18214,0.78004,8.8867e-07,0.01254,0.02515,1.443e-05,7.4675e-06,2.6152e-07,2.1519e-09,2.1525e-08
313,93.60000000000001,557.13,191.10468335443798,2.7182,0.18226,0.78009,8.3903e-07,0.012487,0.025042,1.3778e-05,7.0775e-06,2.4683e-07,2.0323e-09,2.0313e-08
314,93.89999999999999,556.08,189.8473070654414,2.7178,0.18238,0.78013,7.8939e-07,0.012433,0.024934,1.3126e-05,6.6876e-06,2.3213e-07,1.9127e-09,1.9101e-08
315,94.19999999999999,555.04,188.58419870180003,2.7174,0.1825,0.78018,7.3975e-07,0.01238,0.024826,1.2475e-05,6.2976e-06,2.1744e-07,1.7931e-09,1.7889e-08
316,94.5,553.99,187.30990363565937,2.717,0.18262,0.78022,6.9011e-07,0.012326,0.024718,1.1823e-05,5.9076e-06,2.0275e-07,1.6735e-09,1.6677e-08
317,94.8,552.94,186.02687977816538,2.7166,0.18274,0.78026,6.4047e-07,0.012273,0.02461,1.1171e-05,5.5176e-06,1.8805e-07,1.5539e-09,1.5466e-08
318,95.1,551.89,184.73494525941754,2.7163,0.18286,0.78031,5.9083e-07,0.012219,0.024502,1.052e-05,5.1277e-06,1.7336e-07,1.4343e-09,1.4254e-08
319,95.39999999999999,550.84,183.43663756185677,2.7159,0.18298,0.78035,5.4119e-07,0.012166,0.024394,9.8678e-06,4.7377e-06,1.5866e-07,1.3147e-09,1.3042e-08
320,95.7,549.79,182.12632978237934,2.7155,0.1831,0.78039,4.9155e-07,0.012112,0.024286,9.2161e-06,4.3477e-06,1.4397e-07,1.1951e-09,1.183e-08
321,96.0,548.74,180.8065264308786,2.7151,0.18322,0.78044,4.4191e-07,0.012059,0.024178,8.5644e-06,3.9578e-06,1.2928e-07,1.0755e-09,1.0618e-08
322,96.3,547.69,179.47701802737865,2.7148,0.18334,0.78048,3.9227e-07,0.012005,0.02407,7.9126e-06,3.5678e-06,1.1458e-07,9.5591e-10,9.406e-09
323,96.6,546.64,178.14039407164228,2.7144,0.18345,0.78052,3.4263e-07,0.011951,0.023962,7.2609e-06,3.1778e-06,9.9889e-08,8.3631e-10,8.1941e-09
324,96.89999999999999,545.6,176.79083686662042,2.714,0.18357,0.78057,2.9299e-07,0.011898,0.023854,6.6092e-06,2.7878e-06,8.5196e-08,7.1671e-10,6.9822e-09
325,97.2,544.55,175.4308980767071,2.7136,0.18369,0.78061,2.4335e-07,0.011844,0.023746,5.9575e-06,2.3979e-06,7.0502e-08,5.971e-10,5.7703e-09
326,97.5,543.71,174.6052691072065,2.7131,0.18379,0.78064,2.362e-07,0.011802,0.02366,5.8295e-06,2.331e-06,6.8412e-08,5.7939e-10,5.5951e-09
327,97.8,542.88,173.77859476932136,2.7126,0.18388,0.78068,2.2931e-07,0.011759,0.023574,5.7048e-06,2.266e-06,6.6398e-08,5.623e-10,5.4263e-09
328,98.1,542.05,172.94796905427944,2.712,0.18398,0.78071,2.2242e-07,0.011716,0.023488,5.58e-06,2.2011e-06,6.4384e-08,5.4521e-10,5.2574e-09
329,98.4,541.21,172.11333475358614,2.7115,0.18407,0.78075,2.1553e-07,0.011673,0.023402,5.4552e-06,2.1361e-06,6.237e-08,5.2812e-10,5.0885e-09
330,98.7,540.38,171.27463326482413,2.7109,0.18417,0.78078,2.0864e-07,0.01163,0.023316,5.3304e-06,2.0712e-06,6.0356e-08,5.1103e-10,4.9196e-09
331,99.0,539.55,170.43180454363556,2.7104,0.18427,0.78082,2.0175e-07,0.011588,0.02323,5.2056e-06,2.0062e-06,5.8342e-08,4.9394e-10,4.7507e-09
332,99.3,538.72,169.5847870535562,2.7099,0.18436,0.78085,1.9486e-07,0.011545,0.023144,5.0809e-06,1.9413e-06,5.6329e-08,4.7685e-10,4.5819e-09
333,99.6,537.88,168.73351771358293,2.7093,0.18446,0.78088,1.8797e-07,0.011502,0.023058,4.9561e-06,1.8763e-06,5.4315e-08,4.5976e-10,4.413e-09
334,99.9,537.05,167.87793184334862,2.7088,0.18455,0.78092,1.8108e-07,0.011459,0.022972,4.8313e-06,1.8114e-06,5.2301e-08,4.4267e-10,4.2441e-09
335,100.2,536.22,167.01796310576896,2.7082,0.18465,0.78095,1.7419e-07,0.011416,0.022886,4.7065e-06,1.7464e-06,5.0287e-08,4.2558e-10,4.0752e-09
336,100.49999999999999,535.38,166.1535434470177,2.7077,0.18474,0.78099,1.673e-07,0.011374,0.022801,4.5818e-06,1.6815e-06,4.8273e-08,4.0849e-10,3.9064e-09
337,100.8,534.55,165.28460303367643,2.7072,0.18484,0.78102,1.6041e-07,0.011331,0.022715,4.457e-06,1.6165e-06,4.6259e-08,3.914e-10,3.7375e-09
338,101.1,533.72,164.41107018689465,2.7066,0.18493,0.78106,1.5352e-07,0.011288,0.022629,4.3322e-06,1.5516e-06,4.4245e-08,3.7431e-10,3.5686e-09
339,101.4,532.89,163.5328713133846,2.7061,0.18503,0.78109,1.4663e-07,0.011245,0.022543,4.2074e-06,1.4866e-06,4.2231e-08,3.5722e-10,3.3997e-09
340,101.69999999999999,532.05,162.64993083306246,2.7055,0.18512,0.78112,1.3974e-07,0.011202,0.022457,4.0826e-06,1.4217e-06,4.0218e-08,3.4013e-10,3.2308e-09
341,102.0,531.22,161.76217110313524,2.705,0.18522,0.78116,1.3285e-07,0.01116,0.022371,3.9579e-06,1.3567e-06,3.8204e-08,3.2304e-10,3.062e-09
342,102.3,530.39,160.86951233841668,2.7044,0.18531,0.78119,1.2596e-07,0.011117,0.022285,3.8331e-06,1.2918e-06,3.619e-08,3.0595e-10,2.8931e-09
343,102.60000000000001,529.56,159.97187252764155,2.7039,0.18541,0.78123,1.1907e-07,0.011074,0.022199,3.7083e-06,1.2268e-06,3.4176e-08,2.8886e-10,2.7242e-09
344,102.89999999999999,528.72,159.06916734552928,2.7034,0.1855,0.78126,1.1218e-07,0.011031,0.022113,3.5835e-06,1.1619e-06,3.2162e-08,2.7177e-10,2.5553e-09
345,103.2,527.89,158.1613100603305,2.7028,0.1856,0.7813,1.0529e-07,0.010989,0.022027,3.4588e-06,1.0969e-06,3.0148e-08,2.5468e-10,2.3865e-09
346,103.49999999999999,527.06,157.24821143656928,2.7023,0.18569,0.78133,9.8399e-08,0.010946,0.021941,3.334e-06,1.032e-06,2.8134e-08,2.3759e-10,2.2176e-09
347,103.8,526.22,156.32977963267268,2.7017,0.18579,0.78136,9.1509e-08,0.010903,0.021855,3.2092e-06,9.6704e-07,2.612e-08,2.205e-10,2.0487e-09
348,104.1,525.39,155.40592009315475,2.7012,0.18588,0.7814,8.4619e-08,0.01086,0.021769,3.0844e-06,9.0209e-07,2.4107e-08,2.0341e-10,1.8798e-09
349,104.4,524.56,154.47653543499737,2.7007,0.18598,0.78143,7.7729e-08,0.010817,0.021683,2.9596e-06,8.3714e-07,2.2093e-08,1.8632e-10,1.7109e-09
350,104.69999999999999,523.73,153.54152532784087,2.7001,0.18607,0.78147,7.0838e-08,0.010775,0.021597,2.8349e-06,7.7219e-07,2.0079e-08,1.6923e-10,1.5421e-09
351,105.0,522.89,152.6007863675676,2.6996,0.18617,0.7815,6.3948e-08,0.010732,0.021511,2.7101e-06,7.0725e-07,1.8065e-08,1.5214e-10,1.3732e-09
352,105.3,522.06,151.65421194282735,2.699,0.18626,0.78153,5.7058e-08,0.010689,0.021425,2.5853e-06,6.423e-07,1.6051e-08,1.3505e-10,1.2043e-09
353,105.60000000000001,521.23,150.70169209401732,2.6985,0.18636,0.78157,5.0168e-08,0.010646,0.02134,2.4605e-06,5.7735e-07,1.4037e-08,1.1796e-10,1.0354e-09
354,105.89999999999999,520.41,149.77316181479245,2.6979,0.18645,0.7816,4.3745e-08,0.010604,0.021255,2.3433e-06,5.166e-07,1.216e-08,1.0204e-10,8.7831e-10
355,106.2,519.72,149.1676908717166,2.6967,0.18653,0.78163,4.2717e-08,0.010569,0.021185,2.3132e-06,5.043e-07,1.1864e-08,9.9648e-11,8.5686e-10
356,106.5,519.03,148.5631178994302,2.6954,0.18661,0.78166,4.169e-08,0.010534,0.021115,2.2831e-06,4.92e-07,1.1568e-08,9.7257e-11,8.354e-10
357,106.80000000000001,518.35,147.95607456268905,2.6942,0.18668,0.78169,4.0662e-08,0.0105,0.021046,2.253e-06,4.7971e-07,1.1272e-08,9.4867e-11,8.1394e-10
358,107.1,517.66,147.34313692873516,2.693,0.18676,0.78171,3.9635e-08,0.010465,0.020976,2.2228e-06,4.6741e-07,1.0976e-08,9.2477e-11,7.9249e-10
359,107.4,516.98,146.7310464761974,2.6917,0.18684,0.78174,3.8607e-08,0.01043,0.020906,2.1927e-06,4.5512e-07,1.068e-08,9.0087e-11,7.7103e-10
360,107.69999999999999,516.29,146.11639196202458,2.6905,0.18692,0.78177,3.7579e-08,0.010395,0.020836,2.1626e-06,4.4282e-07,1.0384e-08,8.7697e-11,7.4957e-10
361,108.0,515.61,145.49570440394453,2.6892,0.18699,0.7818,3.6552e-08,0.010361,0.020767,2.1325e-06,4.3052e-07,1.0088e-08,8.5307e-11,7.2812e-10
362,108.3,514.92,144.8758088847134,2.688,0.18707,0.78182,3.5524e-08,0.010326,0.020697,2.1024e-06,4.1823e-07,9.7914e-09,8.2917e-11,7.0666e-10
363,108.60000000000001,514.23,144.25324953012324,2.6868,0.18715,0.78185,3.4497e-08,0.010291,0.020627,2.0723e-06,4.0593e-07,9.4953e-09,8.0527e-11,6.8521e-10
364,108.89999999999999,513.55,143.6245104430299,2.6855,0.18722,0.78188,3.3469e-08,0.010256,0.020557,2.0421e-06,3.9364e-07,9.1992e-09,7.8137e-11,6.6375e-10
365,109.2,512.86,142.99650345375582,2.6843,0.1873,0.78191,3.2441e-08,0.010221,0.020487,2.012e-06,3.8134e-07,8.9031e-09,7.5747e-11,6.4229e-10
366,109.5,512.18,142.36221408786813,2.6831,0.18738,0.78194,3.1414e-08,0.010187,0.020418,1.9819e-06,3.6904e-07,8.607e-09,7.3357e-11,6.2084e-10
367,109.80000000000001,511.49,141.72861390700186,2.6818,0.18746,0.78196,3.0386e-08,0.010152,0.020348,1.9518e-06,3.5675e-07,8.3109e-09,7.0966e-11,5.9938e-10
368,110.1,510.81,141.0921684573598,2.6806,0.18753,0.78199,2.9359e-08,0.010117,0.020278,1.9217e-06,3.4445e-07,8.0148e-09,6.8576e-11,5.7792e-10
369,110.4,510.12,140.44927910103348,2.6793,0.18761,0.78202,2.8331e-08,0.010082,0.020208,1.8916e-06,3.3216e-07,7.7187e-09,6.6186e-11,5.5647e-10
370,110.7,509.43,139.8070098385628,2.6781,0.18769,0.78205,2.7303e-08,0.010048,0.020139,1.8614e-06,3.1986e-07,7.4226e-09,6.3796e-11,5.3501e-10
371,111.00000000000001,508.75,139.1617763611833,2.6769,0.18776,0.78207,2.6276e-08,0.010013,0.020069,1.8313e-06,3.0756e-07,7.1265e-09,6.1406e-11,5.1355e-10
372,111.3,508.06,138.50992744204294,2.6756,0.18784,0.7821,2.5248e-08,0.009978,0.019999,1.8012e-06,2.9527e-07,6.8304e-09,5.9016e-11,4.921e-10
373,111.60000000000001,507.38,137.85862323409444,2.6744,0.18792,0.78213,2.4221e-08,0.0099432,0.019929,1.7711e-06,2.8297e-07,6.5343e-09,5.6626e-11,4.7064e-10
374,111.9,506.69,137.20422734012243,2.6731,0.188,0.78216,2.3193e-08,0.0099084,0.01986,1.741e-06,2.7068e-07,6.2382e-09,5.4236e-11,4.4918e-10
375,112.20000000000002,506.0,136.54303350958628,2.6719,0.18807,0.78218,2.2165e-08,0.0098737,0.01979,1.7109e-06,2.5838e-07,5.9421e-09,5.1846e-11,4.2773e-10
376,112.5,505.32,135.88230201170424,2.6707,0.18815,0.78221,2.1138e-08,0.0098389,0.01972,1.6808e-06,2.4608e-07,5.646e-09,4.9456e-11,4.0627e-10
377,112.79999999999998,504.63,135.21834195108295,2.6694,0.18823,0.78224,2.011e-08,0.0098041,0.01965,1.6506e-06,2.3379e-07,5.3499e-09,4.7066e-11,3.8482e-10
378,113.1,503.95,134.54738942097688,2.6682,0.18831,0.78227,1.9083e-08,0.0097693,0.01958,1.6205e-06,2.2149e-07,5.0538e-09,4.4676e-11,3.6336e-10
379,113.39999999999999,503.26,133.87680904473336,2.667,0.18838,0.7823,1.8055e-08,0.0097345,0.019511,1.5904e-06,2.092e-07,4.7577e-09,4.2286e-11,3.419e-10
380,113.7,502.58,133.20285282230256,2.6657,0.18846,0.78232,1.7027e-08,0.0096998,0.019441,1.5603e-06,1.969e-07,4.4616e-09,3.9895e-11,3.2045e-10
381,113.99999999999999,501.89,132.52169633686404,2.6645,0.18854,0.78235,1.6e-08,0.009665,0.019371,1.5302e-06,1.846e-07,4.1655e-09,3.7505e-11,2.9899e-10
382,114.3,501.2,131.84081310428877,2.6632,0.18861,0.78238,1.4972e-08,0.0096302,0.019301,1.5001e-06,1.7231e-07,3.8694e-09,3.5115e-11,2.7753e-10
383,114.6,500.52,131.15258289488622,2.662,0.18869,0.78241,1.3945e-08,0.0095954,0.019232,1.4699e-06,1.6001e-07,3.5733e-09,3.2725e-11,2.5608e-10
384,114.9,499.83,130.4645545732633,2.6608,0.18877,0.78243,1.2917e-08,0.0095606,0.019162,1.4398e-06,1.4772e-07,3.2772e-09,3.0335e-11,2.3462e-10
385,115.19999999999999,499.15,129.77287852244012,2.6595,0.18885,0.78246,1.189e-08,0.0095259,0.019092,1.4097e-06,1.3542e-07,2.9811e-09,2.7945e-11,2.1316e-10
386,115.5,498.46,129.07362240210043,2.6583,0.18892,0.78249,1.0862e-08,0.0094911,0.019022,1.3796e-06,1.2312e-07,2.685e-09,2.5555e-11,1.9171e-10
387,115.8,497.77,128.3744522870497,2.6571,0.189,0.78252,9.8343e-09,0.0094563,0.018953,1.3495e-06,1.1083e-07,2.3889e-09,2.3165e-11,1.7025e-10
388,116.10000000000001,497.09,127.67145334803705,2.6558,0.18908,0.78255,8.8067e-09,0.0094215,0.018883,1.3194e-06,9.8531e-08,2.0928e-09,2.0775e-11,1.4879e-10
389,116.39999999999999,496.57,127.25957724273643,2.655,0.18913,0.78257,8.62e-09,0.0093956,0.018831,1.3125e-06,9.6909e-08,2.0465e-09,2.0373e-11,1.4565e-10
390,116.7,496.04,126.85030547854427,2.6541,0.18919,0.78259,8.4362e-09,0.0093696,0.018779,1.3057e-06,9.5325e-08,2.001e-09,1.9978e-11,1.4257e-10
391,117.0,495.52,126.43970895252804,2.6533,0.18925,0.78261,8.2525e-09,0.0093437,0.018727,1.2988e-06,9.3741e-08,1.9555e-09,1.9584e-11,1.3948e-10
392,117.30000000000001,495.0,126.02777471652826,2.6524,0.18931,0.78263,8.0687e-09,0.0093178,0.018675,1.292e-06,9.2157e-08,1.91e-09,1.9189e-11,1.364e-10
393,117.6,494.47,125.61448961007643,2.6516,0.18937,0.78265,7.885e-09,0.0092919,0.018623,1.2852e-06,9.0573e-08,1.8645e-09,1.8795e-11,1.3332e-10
394,117.9,493.95,125.19984025548915,2.6507,0.18942,0.78267,7.7012e-09,0.0092659,0.018571,1.2784e-06,8.8989e-08,1.819e-09,1.84e-11,1.3024e-10
395,118.19999999999999,493.43,124.78381305281547,2.6499,0.18948,0.78269,7.5175e-09,0.00924,0.018519,1.2716e-06,8.7405e-08,1.7735e-09,1.8005e-11,1.2715e-10
396,118.5,492.91,124.36639417463223,2.649,0.18954,0.78271,7.3337e-09,0.0092141,0.018467,1.2648e-06,8.5821e-08,1.728e-09,1.7611e-11,1.2407e-10
397,118.8,492.38,123.94756956068159,2.6482,0.1896,0.78273,7.15e-09,0.0091882,0.018415,1.258e-06,8.4237e-08,1.6825e-09,1.7216e-11,1.2099e-10
398,119.10000000000001,491.86,123.5273249123448,2.6473,0.18965,0.78275,6.9662e-09,0.0091622,0.018363,1.2512e-06,8.2653e-08,1.637e-09,1.6821e-11,1.1791e-10
399,119.39999999999999,491.34,123.10970717209915,2.6465,0.18971,0.78277,6.7825e-09,0.0091363,0.018311,1.2443e-06,8.1069e-08,1.5915e-09,1.6427e-11,1.1483e-10
400,119.7,490.81,122.68659258452001,2.6456,0.18977,0.78279,6.5987e-09,0.0091104,0.018259,1.2375e-06,7.9485e-08,1.546e-09,1.6032e-11,1.1174e-10
401,120.0,490.29,122.2620137246234,2.6448,0.18983,0.78281,6.415e-09,0.0090844,0.018207,1.2307e-06,7.7901e-08,1.5006e-09,1.5638e-11,1.0866e-10
402,120.30000000000001,489.77,121.83595528414426,2.6439,0.18988,0.78283,6.2312e-09,0.0090585,0.018155,1.2239e-06,7.6317e-08,1.4551e-09,1.5243e-11,1.0558e-10
403,120.6,489.25,121.40840168620952,2.643,0.18994,0.78285,6.0475e-09,0.0090326,0.018103,1.2171e-06,7.4733e-08,1.4096e-09,1.4848e-11,1.025e-10
404,120.9,488.72,120.97933707869291,2.6422,0.19,0.78288,5.8637e-09,0.0090067,0.018051,1.2103e-06,7.3149e-08,1.3641e-09,1.4454e-11,9.9414e-11
405,121.2,488.2,120.5487453273571,2.6413,0.19006,0.7829,5.68e-09,0.0089807,0.017999,1.2035e-06,7.1565e-08,1.3186e-09,1.4059e-11,9.6332e-11
406,121.50000000000001,487.68,120.11661000877439,2.6405,0.19011,0.78292,5.4962e-09,0.0089548,0.017947,1.1966e-06,6.9981e-08,1.2731e-09,1.3664e-11,9.3249e-11
407,121.8,487.16,119.68291440301745,2.6396,0.19017,0.78294,5.3125e-09,0.0089289,0.017895,1.1898e-06,6.8397e-08,1.2276e-09,1.327e-11,9.0167e-11
408,122.10000000000001,486.63,119.24764148611074,2.6388,0.19023,0.78296,5.1287e-09,0.008903,0.017843,1.183e-06,6.6813e-08,1.1821e-09,1.2875e-11,8.7085e-11
409,122.39999999999999,486.11,118.81077392223317,2.6379,0.19029,0.78298,4.945e-09,0.008877,0.017791,1.1762e-06,6.5229e-08,1.1366e-09,1.2481e-11,8.4003e-11
410,122.7,485.59,118.37229405566153,2.6371,0.19034,0.783,4.7612e-09,0.0088511,0.017739,1.1694e-06,6.3645e-08,1.0911e-09,1.2086e-11,8.092e-11
411,123.0,485.06,117.93218390244455,2.6362,0.1904,0.78302,4.5775e-09,0.0088252,0.017687,1.1626e-06,6.2061e-08,1.0456e-09,1.1691e-11,7.7838e-11
412,123.30000000000001,484.54,117.49042514179612,2.6354,0.19046,0.78304,4.3937e-09,0.0087993,0.017635,1.1558e-06,6.0477e-08,1.0001e-09,1.1297e-11,7.4756e-11
413,123.6,484.02,117.04699910719626,2.6345,0.19052,0.78306,4.21e-09,0.0087733,0.017583,1.149e-06,5.8893e-08,9.5465e-10,1.0902e-11,7.1674e-11
414,123.9,483.5,116.60188677718727,2.6337,0.19057,0.78308,4.0262e-09,0.0087474,0.017531,1.1421e-06,5.7309e-08,9.0916e-10,1.0507e-11,6.8591e-11
415,124.2,482.97,116.15506876585283,2.6328,0.19063,0.7831,3.8425e-09,0.0087215,0.017479,1.1353e-06,5.5725e-08,8.6367e-10,1.0113e-11,6.5509e-11
416,124.50000000000001,482.45,115.70652531296582,2.632,0.19069,0.78312,3.6587e-09,0.0086956,0.017427,1.1285e-06,5.4141e-08,8.1817e-10,9.7182e-12,6.2427e-11
417,124.8,481.93,115.25623627379127,2.6311,0.19075,0.78314,3.475e-09,0.0086696,0.017375,1.1217e-06,5.2557e-08,7.7268e-10,9.3236e-12,5.9345e-11
418,125.1,481.4,114.80418110852932,2.6303,0.1908,0.78316,3.2912e-09,0.0086437,0.017323,1.1149e-06,5.0973e-08,7.2719e-10,8.929e-12,5.6262e-11
419,125.4,480.88,114.35033887138245,2.6294,0.19086,0.78318,3.1075e-09,0.0086178,0.017271,1.1081e-06,4.9389e-08,6.817e-10,8.5344e-12,5.318e-11
420,125.69999999999999,480.36,113.89468819923079,2.6286,0.19092,0.78321,2.9238e-09,0.0085919,0.017219,1.1013e-06,4.7805e-08,6.3621e-10,8.1398e-12,5.0098e-11
421,126.0,479.84,113.43720729989786,2.6277,0.19098,0.78323,2.74e-09,0.0085659,0.017167,1.0945e-06,4.6221e-08,5.9072e-10,7.7451e-12,4.7016e-11
422,126.29999999999998,479.31,112.9778739399888,2.6269,0.19103,0.78325,2.5563e-09,0.00854,0.017115,1.0876e-06,4.4637e-08,5.4522e-10,7.3505e-12,4.3933e-11
423,126.6,478.79,112.51666543228163,2.626,0.19109,0.78327,2.3725e-09,0.0085141,0.017063,1.0808e-06,4.3053e-08,4.9973e-10,6.9559e-12,4.0851e-11
424,126.89999999999999,478.27,112.05355862265152,2.6252,0.19115,0.78329,2.1888e-09,0.0084881,0.017011,1.074e-06,4.1469e-08,4.5424e-10,6.5613e-12,3.7769e-11
425,127.2,477.75,111.58852987650657,2.6243,0.19121,0.78331,2.005e-09,0.0084622,0.016959,1.0672e-06,3.9885e-08,4.0875e-10,6.1667e-12,3.4687e-11
426,127.49999999999999,477.22,111.12155506471281,2.6235,0.19126,0.78333,1.8213e-09,0.0084363,0.016907,1.0604e-06,3.8301e-08,3.6326e-10,5.772e-12,3.1604e-11
427,127.8,476.7,110.65260954898443,2.6226,0.19132,0.78335,1.6375e-09,0.0084104,0.016855,1.0536e-06,3.6717e-08,3.1776e-10,5.3774e-12,2.8522e-11
428,128.1,476.18,110.18166816671456,2.6218,0.19138,0.78337,1.4538e-09,0.0083844,0.016803,1.0468e-06,3.5133e-08,2.7227e-10,4.9828e-12,2.544e-11
429,128.4,475.72,109.86355173577815,2.6207,0.19143,0.78339,1.3996e-09,0.0083622,0.016759,1.0427e-06,3.463e-08,2.602e-10,4.8387e-12,2.453e-11
430,128.7,475.28,109.5764573254675,2.6196,0.19148,0.7834,1.3739e-09,0.0083409,0.016716,1.0394e-06,3.4363e-08,2.5545e-10,4.7495e-12,2.4096e-11
431,129.0,474.85,109.288608738514,2.6185,0.19152,0.78342,1.3483e-09,0.0083195,0.016673,1.036e-06,3.4097e-08,2.507e-10,4.6604e-12,2.3661e-11
432,129.29999999999998,474.41,109.0,2.6174,0.19157,0.78344,1.3226e-09,0.0082981,0.01663,1.0326e-06,3.383e-08,2.4595e-10,4.5712e-12,2.3227e-11
433,129.6,473.97,108.71062505569546,2.6163,0.19162,0.78346,1.2969e-09,0.0082767,0.016587,1.0292e-06,3.3564e-08,2.412e-10,4.482e-12,2.2793e-11
434,129.9,473.53,108.4250893474384,2.6152,0.19166,0.78347,1.2712e-09,0.0082554,0.016544,1.0258e-06,3.3297e-08,2.3645e-10,4.3929e-12,2.2359e-11
435,130.20000000000002,473.09,108.13417591122614,2.6141,0.19171,0.78349,1.2455e-09,0.008234,0.016501,1.0224e-06,3.3031e-08,2.317e-10,4.3037e-12,2.1925e-11
