,z,T_CL,T_rms,w_CL,X_O2,X_N2,X_CH4,X_CO2,X_H2O,X_CO,X_H2,X_C2H2,X_C2H6,X_C2H4
436,130.5,472.65,107.8424777163433,2.613,0.19176,0.78351,1.2198e-09,0.0082126,0.016459,1.019e-06,3.2765e-08,2.2695e-10,4.2146e-12,2.1491e-11
437,130.8,472.21,107.54998837749821,2.6119,0.19181,0.78352,1.1941e-09,0.0081912,0.016416,1.0156e-06,3.2498e-08,2.222e-10,4.1254e-12,2.1057e-11
438,131.1,471.78,107.25670142233538,2.6108,0.19185,0.78354,1.1684e-09,0.0081698,0.016373,1.0122e-06,3.2232e-08,2.1745e-10,4.0362e-12,2.0623e-11
439,131.4,471.34,106.96728471827262,2.6097,0.1919,0.78356,1.1427e-09,0.0081485,0.01633,1.0088e-06,3.1965e-08,2.127e-10,3.9471e-12,2.0189e-11
440,131.7,470.9,106.67239567948214,2.6086,0.19195,0.78357,1.117e-09,0.0081271,0.016287,1.0054e-06,3.1699e-08,2.0795e-10,3.8579e-12,1.9754e-11
441,132.0,470.46,106.3766891757776,2.6075,0.192,0.78359,1.0913e-09,0.0081057,0.016244,1.002e-06,3.1432e-08,2.032e-10,3.7687e-12,1.932e-11
442,132.29999999999998,470.02,106.0801583709225,2.6064,0.19204,0.78361,1.0656e-09,0.0080843,0.016201,9.9858e-07,3.1166e-08,1.9846e-10,3.6796e-12,1.8886e-11
443,132.6,469.58,105.78279633286313,2.6053,0.19209,0.78363,1.0399e-09,0.008063,0.016159,9.9518e-07,3.0899e-08,1.9371e-10,3.5904e-12,1.8452e-11
444,132.9,469.14,105.48933595392475,2.6042,0.19214,0.78364,1.0142e-09,0.0080416,0.016116,9.9178e-07,3.0633e-08,1.8896e-10,3.5013e-12,1.8018e-11
445,133.20000000000002,468.7,105.19030373565806,2.6031,0.19219,0.78366,9.8849e-10,0.0080202,0.016073,9.8838e-07,3.0367e-08,1.8421e-10,3.4121e-12,1.7584e-11
446,133.5,468.27,104.89041900955492,2.6019,0.19223,0.78368,9.6279e-10,0.0079988,0.01603,9.8499e-07,3.01e-08,1.7946e-10,3.3229e-12,1.715e-11
447,133.8,467.83,104.58967444255671,2.6008,0.19228,0.78369,9.371e-10,0.0079774,0.015987,9.8159e-07,2.9834e-08,1.7471e-10,3.2338e-12,1.6716e-11
448,134.1,467.39,104.28806259586952,2.5997,0.19233,0.78371,9.114e-10,0.0079561,0.015944,9.7819e-07,2.9567e-08,1.6996e-10,3.1446e-12,1.6282e-11
449,134.4,466.95,103.99038417084533,2.5986,0.19238,0.78373,8.857e-10,0.0079347,0.015901,9.7479e-07,2.9301e-08,1.6521e-10,3.0554e-12,1.5847e-11
450,134.7,466.51,103.68702908271604,2.5975,0.19242,0.78374,8.6001e-10,0.0079133,0.015859,9.714e-07,2.9034e-08,1.6046e-10,2.9663e-12,1.5413e-11
451,135.0,466.07,103.38278386656069,2.5964,0.19247,0.78376,8.3431e-10,0.0078919,0.015816,9.68e-07,2.8768e-08,1.5571e-10,2.8771e-12,1.4979e-11
452,135.3,465.63,103.07764064044152,2.5953,0.19252,0.78378,8.0861e-10,0.0078706,0.015773,9.646e-07,2.8501e-08,1.5096e-10,2.788e-12,1.4545e-11
453,135.60000000000002,465.19,102.77159140540736,2.5942,0.19257,0.7838,7.8292e-10,0.0078492,0.01573,9.612e-07,2.8235e-08,1.4621e-10,2.6988e-12,1.4111e-11
454,135.9,464.76,102.46950765959599,2.5931,0.19261,0.78381,7.5722e-10,0.0078278,0.015687,9.5781e-07,2.7969e-08,1.4146e-10,2.6096e-12,1.3677e-11
455,136.20000000000002,464.32,102.16163663528496,2.592,0.19266,0.78383,7.3152e-10,0.0078064,0.015644,9.5441e-07,2.7702e-08,1.3671e-10,2.5205e-12,1.3243e-11
456,136.5,463.88,101.85283501208987,2.5909,0.19271,0.78385,7.0582e-10,0.007785,0.015601,9.5101e-07,2.7436e-08,1.3196e-10,2.4313e-12,1.2809e-11
457,136.8,463.44,101.54309429990796,2.5898,0.19276,0.78386,6.8013e-10,0.0077637,0.015558,9.4761e-07,2.7169e-08,1.2722e-10,2.3421e-12,1.2375e-11
458,137.1,463.0,101.23240587875011,2.5887,0.1928,0.78388,6.5443e-10,0.0077423,0.015516,9.4421e-07,2.6903e-08,1.2247e-10,2.253e-12,1.1941e-11
459,137.4,462.56,100.92571525632107,2.5876,0.19285,0.7839,6.2873e-10,0.0077209,0.015473,9.4082e-07,2.6636e-08,1.1772e-10,2.1638e-12,1.1506e-11
460,137.7,462.12,100.61312041677269,2.5865,0.1929,0.78391,6.0304e-10,0.0076995,0.01543,9.3742e-07,2.637e-08,1.1297e-10,2.0747e-12,1.1072e-11
461,138.0,461.69,100.29955134495867,2.5854,0.19295,0.78393,5.7734e-10,0.0076782,0.015387,9.3402e-07,2.6104e-08,1.0822e-10,1.9855e-12,1.0638e-11
462,138.3,461.25,99.98549894859754,2.5843,0.19299,0.78395,5.5164e-10,0.0076568,0.015344,9.3062e-07,2.5837e-08,1.0347e-10,1.8963e-12,1.0204e-11
463,138.6,460.81,99.67095865897949,2.5832,0.19304,0.78397,5.2594e-10,0.0076354,0.015301,9.2723e-07,2.5571e-08,9.8719e-11,1.8072e-12,9.77e-12
464,138.9,460.37,99.35542259987625,2.5821,0.19309,0.78398,5.0025e-10,0.007614,0.015258,9.2383e-07,2.5304e-08,9.397e-11,1.718e-12,9.3358e-12
465,139.2,459.93,99.03888125377831,2.581,0.19313,0.784,4.7455e-10,0.0075926,0.015216,9.2043e-07,2.5038e-08,8.922e-11,1.6288e-12,8.9018e-12
466,139.5,459.49,98.72132495059009,2.5799,0.19318,0.78402,4.4885e-10,0.0075713,0.015173,9.1703e-07,2.4771e-08,8.4471e-11,1.5397e-12,8.4676e-12
467,139.79999999999998,459.05,98.40274386418298,2.5788,0.19323,0.78403,4.2316e-10,0.0075499,0.01513,9.1363e-07,2.4505e-08,7.9722e-11,1.4505e-12,8.0335e-12
468,140.1,458.61,98.08312800884768,2.5777,0.19328,0.78405,3.9746e-10,0.0075285,0.015087,9.1024e-07,2.4238e-08,7.4972e-11,1.3614e-12,7.5994e-12
469,140.39999999999998,458.18,97.76246723564212,2.5766,0.19332,0.78407,3.7176e-10,0.0075071,0.015044,9.0684e-07,2.3972e-08,7.0223e-11,1.2722e-12,7.1653e-12
470,140.7,457.74,97.44075122863124,2.5755,0.19337,0.78408,3.4606e-10,0.0074857,0.015001,9.0344e-07,2.3706e-08,6.5474e-11,1.183e-12,6.7312e-12
471,141.0,457.3,97.11796950101458,2.5744,0.19342,0.7841,3.2037e-10,0.0074644,0.014958,9.0004e-07,2.3439e-08,6.0724e-11,1.0939e-12,6.2971e-12
472,141.3,456.86,96.79411139113785,2.5733,0.19347,0.78412,2.9467e-10,0.007443,0.014916,8.9665e-07,2.3173e-08,5.5975e-11,1.0047e-12,5.863e-12
473,141.6,456.42,96.46916605838365,2.5721,0.19351,0.78414,2.6897e-10,0.0074216,0.014873,8.9325e-07,2.2906e-08,5.1226e-11,9.1554e-13,5.4289e-12
474,141.9,455.98,96.14312247893761,2.571,0.19356,0.78415,2.4328e-10,0.0074002,0.01483,8.8985e-07,2.264e-08,4.6476e-11,8.2638e-13,4.9948e-12
475,142.2,455.54,95.81596944142454,2.5699,0.19361,0.78417,2.1758e-10,0.0073789,0.014787,8.8645e-07,2.2373e-08,4.1727e-11,7.3722e-13,4.5606e-12
476,142.5,455.15,95.53376366499961,2.5691,0.19365,0.78419,2.0263e-10,0.0073597,0.014749,8.8362e-07,2.2192e-08,3.8981e-11,6.8488e-13,4.3026e-12
477,142.79999999999998,454.81,95.30529890829786,2.5686,0.19369,0.7842,2.0021e-10,0.0073432,0.014715,8.8145e-07,2.211e-08,3.8571e-11,6.7548e-13,4.2497e-12
478,143.1,454.46,95.07575926596643,2.5681,0.19372,0.78421,1.9779e-10,0.0073267,0.014682,8.7929e-07,2.2029e-08,3.8161e-11,6.6608e-13,4.1969e-12
479,143.4,454.12,94.84619127830068,2.5677,0.19376,0.78422,1.9538e-10,0.0073102,0.014649,8.7712e-07,2.1947e-08,3.7751e-11,6.5668e-13,4.144e-12
480,143.70000000000002,453.77,94.61553783602353,2.5672,0.1938,0.78424,1.9296e-10,0.0072937,0.014616,8.7495e-07,2.1865e-08,3.7341e-11,6.4729e-13,4.0912e-12
481,144.0,453.43,94.38485047930097,2.5667,0.19383,0.78425,1.9054e-10,0.0072771,0.014583,8.7278e-07,2.1784e-08,3.6931e-11,6.3789e-13,4.0384e-12
482,144.3,453.09,94.15359791319713,2.5662,0.19387,0.78426,1.8812e-10,0.0072606,0.01455,8.7061e-07,2.1702e-08,3.652e-11,6.2849e-13,3.9855e-12
483,144.6,452.74,93.921243603351,2.5657,0.19391,0.78428,1.8571e-10,0.0072441,0.014517,8.6845e-07,2.162e-08,3.611e-11,6.1909e-13,3.9327e-12
484,144.9,452.4,93.6888467214748,2.5652,0.19394,0.78429,1.8329e-10,0.0072276,0.014484,8.6628e-07,2.1538e-08,3.57e-11,6.097e-13,3.8799e-12
485,145.2,452.05,93.45533692625585,2.5647,0.19398,0.7843,1.8087e-10,0.0072111,0.014451,8.6411e-07,2.1457e-08,3.529e-11,6.003e-13,3.827e-12
486,145.5,451.71,93.22177857131884,2.5643,0.19402,0.78432,1.7845e-10,0.0071945,0.014417,8.6194e-07,2.1375e-08,3.488e-11,5.909e-13,3.7742e-12
487,145.79999999999998,451.37,92.98709587894442,2.5638,0.19405,0.78433,1.7604e-10,0.007178,0.014384,8.5977e-07,2.1293e-08,3.447e-11,5.815e-13,3.7213e-12
488,146.1,451.02,92.7523584605804,2.5633,0.19409,0.78434,1.7362e-10,0.0071615,0.014351,8.5761e-07,2.1212e-08,3.406e-11,5.721e-13,3.6685e-12
489,146.4,450.68,92.5170254601822,2.5628,0.19413,0.78436,1.712e-10,0.007145,0.014318,8.5544e-07,2.113e-08,3.365e-11,5.6271e-13,3.6157e-12
490,146.70000000000002,450.33,92.28055049684089,2.5623,0.19416,0.78437,1.6879e-10,0.0071285,0.014285,8.5327e-07,2.1048e-08,3.324e-11,5.5331e-13,3.5628e-12
491,147.0,449.99,92.04401121202835,2.5618,0.1942,0.78438,1.6637e-10,0.007112,0.014252,8.511e-07,2.0966e-08,3.283e-11,5.4391e-13,3.51e-12
492,147.3,449.65,91.8063178653844,2.5613,0.19424,0.7844,1.6395e-10,0.0070954,0.014219,8.4893e-07,2.0885e-08,3.242e-11,5.3451e-13,3.4572e-12
493,147.6,449.3,91.56855355415416,2.5608,0.19427,0.78441,1.6153e-10,0.0070789,0.014186,8.4676e-07,2.0803e-08,3.201e-11,5.2512e-13,3.4043e-12
494,147.9,448.96,91.32962279567347,2.5604,0.19431,0.78442,1.5912e-10,0.0070624,0.014152,8.446e-07,2.0721e-08,3.16e-11,5.1572e-13,3.3515e-12
495,148.2,448.61,91.09061422561602,2.5599,0.19435,0.78443,1.567e-10,0.0070459,0.014119,8.4243e-07,2.064e-08,3.119e-11,5.0632e-13,3.2986e-12
496,148.5,448.27,90.8509768797232,2.5594,0.19438,0.78445,1.5428e-10,0.0070294,0.014086,8.4026e-07,2.0558e-08,3.078e-11,4.9692e-13,3.2458e-12
497,148.8,447.93,90.61015395638616,2.5589,0.19442,0.78446,1.5186e-10,0.0070128,0.014053,8.3809e-07,2.0476e-08,3.037e-11,4.8753e-13,3.193e-12
498,149.10000000000002,447.58,90.36924255519685,2.5584,0.19446,0.78447,1.4945e-10,0.0069963,0.01402,8.3592e-07,2.0395e-08,2.996e-11,4.7813e-13,3.1401e-12
499,149.4,447.24,90.12713242969622,2.5579,0.19449,0.78449,1.4703e-10,0.0069798,0.013987,8.3376e-07,2.0313e-08,2.955e-11,4.6873e-13,3.0873e-12
500,149.70000000000002,446.89,89.88492643374639,2.5574,0.19453,0.7845,1.4461e-10,0.0069633,0.013954,8.3159e-07,2.0231e-08,2.914e-11,4.5933e-13,3.0345e-12
501,150.0,446.55,89.64150824255469,2.557,0.19457,0.78451,1.4219e-10,0.0069468,0.013921,8.2942e-07,2.0149e-08,2.873e-11,4.4994e-13,2.9816e-12
502,150.29999999999998,446.21,89.39798655450804,2.5565,0.1946,0.78453,1.3978e-10,0.0069303,0.013888,8.2725e-07,2.0068e-08,2.832e-11,4.4054e-13,2.9288e-12
503,150.6,445.86,89.1537996946849,2.556,0.19464,0.78454,1.3736e-10,0.0069137,0.013854,8.2508e-07,1.9986e-08,2.791e-11,4.3114e-13,2.8759e-12
504,150.89999999999998,445.52,88.90837980752995,2.5555,0.19468,0.78455,1.3494e-10,0.0068972,0.013821,8.2292e-07,1.9904e-08,2.75e-11,4.2174e-13,2.8231e-12
505,151.2,445.17,88.66284452914874,2.555,0.19471,0.78457,1.3252e-10,0.0068807,0.013788,8.2075e-07,1.9823e-08,2.709e-11,4.1235e-13,2.7703e-12
506,151.5,444.83,88.41606188922916,2.5545,0.19475,0.78458,1.3011e-10,0.0068642,0.013755,8.1858e-07,1.9741e-08,2.668e-11,4.0295e-13,2.7174e-12
507,151.8,444.49,88.16915560444026,2.554,0.19479,0.78459,1.2769e-10,0.0068477,0.013722,8.1641e-07,1.9659e-08,2.627e-11,3.9355e-13,2.6646e-12
508,152.1,444.14,87.92098725560354,2.5535,0.19482,0.78461,1.2527e-10,0.0068311,0.013689,8.1424e-07,1.9577e-08,2.586e-11,3.8415e-13,2.6118e-12
509,152.4,443.8,87.67268673880139,2.5531,0.19486,0.78462,1.2286e-10,0.0068146,0.013656,8.1207e-07,1.9496e-08,2.545e-11,3.7475e-13,2.5589e-12
510,152.7,443.45,87.42368100234627,2.5526,0.1949,0.78463,1.2044e-10,0.0067981,0.013623,8.0991e-07,1.9414e-08,2.504e-11,3.6536e-13,2.5061e-12
511,153.0,443.11,87.17339043538458,2.5521,0.19493,0.78464,1.1802e-10,0.0067816,0.01359,8.0774e-07,1.9332e-08,2.4629e-11,3.5596e-13,2.4532e-12
512,153.29999999999998,442.77,86.92295439065563,2.5516,0.19497,0.78466,1.156e-10,0.0067651,0.013556,8.0557e-07,1.9251e-08,2.4219e-11,3.4656e-13,2.4004e-12
513,153.6,442.42,86.6712178292194,2.5511,0.19501,0.78467,1.1319e-10,0.0067486,0.013523,8.034e-07,1.9169e-08,2.3809e-11,3.3716e-13,2.3476e-12
514,153.9,442.08,86.41932654215722,2.5506,0.19504,0.78468,1.1077e-10,0.006732,0.01349,8.0123e-07,1.9087e-08,2.3399e-11,3.2777e-13,2.2947e-12
515,154.20000000000002,441.73,86.16611863139711,2.5501,0.19508,0.7847,1.0835e-10,0.0067155,0.013457,7.9907e-07,1.9005e-08,2.2989e-11,3.1837e-13,2.2419e-12
516,154.5,441.39,85.9127464349732,2.5497,0.19512,0.78471,1.0593e-10,0.006699,0.013424,7.969e-07,1.8924e-08,2.2579e-11,3.0897e-13,2.1891e-12
517,154.8,441.05,85.65862478466485,2.5492,0.19515,0.78472,1.0352e-10,0.0066825,0.013391,7.9473e-07,1.8842e-08,2.2169e-11,2.9957e-13,2.1362e-12
518,155.1,440.7,85.40316153398538,2.5487,0.19519,0.78474,1.011e-10,0.006666,0.013358,7.9256e-07,1.876e-08,2.1759e-11,2.9018e-13,2.0834e-12
519,155.4,440.36,85.14751904782663,2.5482,0.19523,0.78475,9.8682e-11,0.0066494,0.013325,7.9039e-07,1.8679e-08,2.1349e-11,2.8078e-13,2.0305e-12
520,155.7,440.01,84.89051772724677,2.5477,0.19526,0.78476,9.6264e-11,0.0066329,0.013291,7.8822e-07,1.8597e-08,2.0939e-11,2.7138e-13,1.9777e-12
521,156.0,439.67,84.63332676906893,2.5472,0.1953,0.78478,9.3847e-11,0.0066164,0.013258,7.8606e-07,1.8515e-08,2.0529e-11,2.6198e-13,1.9249e-12
522,156.29999999999998,439.33,84.37475925891582,2.5467,0.19534,0.78479,9.1429e-11,0.0065999,0.013225,7.8389e-07,1.8433e-08,2.0119e-11,2.5259e-13,1.872e-12
523,156.6,438.98,84.11599134528464,2.5462,0.19537,0.7848,8.9012e-11,0.0065834,0.013192,7.8172e-07,1.8352e-08,1.9709e-11,2.4319e-13,1.8192e-12
524,156.9,438.64,83.85642491783203,2.5458,0.19541,0.78482,8.6595e-11,0.0065669,0.013159,7.7955e-07,1.827e-08,1.9299e-11,2.3379e-13,1.7664e-12
525,157.20000000000002,438.3,83.59545442187631,2.5453,0.19545,0.78483,8.4177e-11,0.0065503,0.013126,7.7738e-07,1.8188e-08,1.8889e-11,2.2439e-13,1.7135e-12
526,157.5,437.95,83.33426666144005,2.5448,0.19548,0.78484,8.176e-11,0.0065338,0.013093,7.7522e-07,1.8107e-08,1.8479e-11,2.15e-13,1.6607e-12
527,157.8,437.61,83.07165581592797,2.5443,0.19552,0.78486,7.9343e-11,0.0065173,0.01306,7.7305e-07,1.8025e-08,1.8069e-11,2.056e-13,1.6078e-12
528,158.1,437.26,82.8088159557906,2.5438,0.19556,0.78487,7.6925e-11,0.0065008,0.013027,7.7088e-07,1.7943e-08,1.7659e-11,1.962e-13,1.555e-12
529,158.4,436.92,82.5445334349889,2.5433,0.19559,0.78488,7.4508e-11,0.0064843,0.012993,7.6871e-07,1.7861e-08,1.7249e-11,1.868e-13,1.5022e-12
530,158.7,436.58,82.28000972289685,2.5428,0.19563,0.78489,7.209e-11,0.0064677,0.01296,7.6654e-07,1.778e-08,1.6839e-11,1.774e-13,1.4493e-12
531,159.0,436.23,82.01463284073154,2.5424,0.19567,0.78491,6.9673e-11,0.0064512,0.012927,7.6438e-07,1.7698e-08,1.6429e-11,1.6801e-13,1.3965e-12
532,159.3,435.95,81.79914424980252,2.5414,0.1957,0.78492,6.8381e-11,0.0064377,0.0129,7.6275e-07,1.7643e-08,1.6177e-11,1.6352e-13,1.3687e-12
533,159.60000000000002,435.7,81.61249904273242,2.5402,0.19572,0.78493,6.773e-11,0.0064258,0.012876,7.6142e-07,1.7603e-08,1.6015e-11,1.6184e-13,1.3553e-12
534,159.9,435.45,81.42604006090434,2.5391,0.19575,0.78494,6.7079e-11,0.0064139,0.012852,7.601e-07,1.7563e-08,1.5853e-11,1.6015e-13,1.3418e-12
535,160.20000000000002,435.2,81.23853765301293,2.5379,0.19578,0.78495,6.6429e-11,0.006402,0.012828,7.5878e-07,1.7524e-08,1.5691e-11,1.5847e-13,1.3284e-12
536,160.5,434.95,81.05060147833574,2.5367,0.1958,0.78496,6.5778e-11,0.0063901,0.012805,7.5745e-07,1.7484e-08,1.5529e-11,1.5678e-13,1.3149e-12
537,160.8,434.7,80.86222851245196,2.5355,0.19583,0.78497,6.5127e-11,0.0063782,0.012781,7.5613e-07,1.7444e-08,1.5367e-11,1.551e-13,1.3014e-12
538,161.1,434.45,80.67403547610594,2.5343,0.19585,0.78498,6.4476e-11,0.0063663,0.012757,7.5481e-07,1.7404e-08,1.5205e-11,1.5342e-13,1.288e-12
539,161.4,434.2,80.48478117010694,2.5331,0.19588,0.78498,6.3826e-11,0.0063544,0.012733,7.5348e-07,1.7364e-08,1.5043e-11,1.5173e-13,1.2745e-12
540,161.7,433.95,80.29508079577478,2.5319,0.19591,0.78499,6.3175e-11,0.0063425,0.012709,7.5216e-07,1.7324e-08,1.4881e-11,1.5005e-13,1.261e-12
541,162.0,433.71,80.10493118404135,2.5308,0.19593,0.785,6.2524e-11,0.0063306,0.012685,7.5084e-07,1.7285e-08,1.4719e-11,1.4836e-13,1.2476e-12
542,162.3,433.46,79.91495479570767,2.5296,0.19596,0.78501,6.1873e-11,0.0063187,0.012662,7.4951e-07,1.7245e-08,1.4557e-11,1.4668e-13,1.2341e-12
543,162.6,433.21,79.72389854993294,2.5284,0.19599,0.78502,6.1223e-11,0.0063068,0.012638,7.4819e-07,1.7205e-08,1.4395e-11,1.4499e-13,1.2206e-12
544,162.9,432.96,79.5323833416301,2.5272,0.19601,0.78503,6.0572e-11,0.0062949,0.012614,7.4687e-07,1.7165e-08,1.4233e-11,1.4331e-13,1.2072e-12
545,163.2,432.71,79.34040584721004,2.526,0.19604,0.78504,5.9921e-11,0.006283,0.01259,7.4554e-07,1.7125e-08,1.4071e-11,1.4162e-13,1.1937e-12
546,163.5,432.46,79.14859442845463,2.5248,0.19607,0.78505,5.927e-11,0.0062711,0.012566,7.4422e-07,1.7085e-08,1.3909e-11,1.3994e-13,1.1803e-12
547,163.79999999999998,432.21,78.95568377260753,2.5237,0.19609,0.78506,5.862e-11,0.0062592,0.012542,7.429e-07,1.7046e-08,1.3747e-11,1.3825e-13,1.1668e-12
548,164.1,431.96,78.76230062663228,2.5225,0.19612,0.78507,5.7969e-11,0.0062474,0.012519,7.4157e-07,1.7006e-08,1.3586e-11,1.3657e-13,1.1533e-12
549,164.39999999999998,431.71,78.56844150166147,2.5213,0.19615,0.78508,5.7318e-11,0.0062355,0.012495,7.4025e-07,1.6966e-08,1.3424e-11,1.3489e-13,1.1399e-12
550,164.7,431.46,78.37474082891758,2.5201,0.19617,0.78509,5.6667e-11,0.0062236,0.012471,7.3893e-07,1.6926e-08,1.3262e-11,1.332e-13,1.1264e-12
551,165.0,431.21,78.17992069578992,2.5189,0.1962,0.7851,5.6017e-11,0.0062117,0.012447,7.376e-07,1.6886e-08,1.31e-11,1.3152e-13,1.1129e-12
552,165.3,430.97,77.9846138670956,2.5177,0.19622,0.78511,5.5366e-11,0.0061998,0.012423,7.3628e-07,1.6846e-08,1.2938e-11,1.2983e-13,1.0995e-12
553,165.6,430.72,77.78881667694914,2.5166,0.19625,0.78512,5.4715e-11,0.0061879,0.012399,7.3496e-07,1.6807e-08,1.2776e-11,1.2815e-13,1.086e-12
554,165.9,430.47,77.59316980250259,2.5154,0.19628,0.78513,5.4064e-11,0.006176,0.012375,7.3363e-07,1.6767e-08,1.2614e-11,1.2646e-13,1.0726e-12
555,166.2,430.22,77.39638234439643,2.5142,0.1963,0.78514,5.3414e-11,0.0061641,0.012352,7.3231e-07,1.6727e-08,1.2452e-11,1.2478e-13,1.0591e-12
556,166.5,429.97,77.19909325892371,2.513,0.19633,0.78515,5.2763e-11,0.0061522,0.012328,7.3099e-07,1.6687e-08,1.229e-11,1.2309e-13,1.0456e-12
557,166.79999999999998,429.72,77.00194802730643,2.5118,0.19636,0.78515,5.2112e-11,0.0061403,0.012304,7.2966e-07,1.6647e-08,1.2128e-11,1.2141e-13,1.0322e-12
558,167.1,429.47,76.80364574680033,2.5106,0.19638,0.78516,5.1461e-11,0.0061284,0.01228,7.2834e-07,1.6607e-08,1.1966e-11,1.1972e-13,1.0187e-12
559,167.4,429.22,76.60483013492035,2.5095,0.19641,0.78517,5.0811e-11,0.0061165,0.012256,7.2702e-07,1.6568e-08,1.1804e-11,1.1804e-13,1.0052e-12
560,167.70000000000002,428.97,76.40549718443039,2.5083,0.19644,0.78518,5.016e-11,0.0061046,0.012232,7.2569e-07,1.6528e-08,1.1642e-11,1.1636e-13,9.9178e-13
561,168.0,428.72,76.20629895225197,2.5071,0.19646,0.78519,4.9509e-11,0.0060927,0.012209,7.2437e-07,1.6488e-08,1.148e-11,1.1467e-13,9.7832e-13
562,168.3,428.47,76.00592082199913,2.5059,0.19649,0.7852,4.8858e-11,0.0060808,0.012185,7.2305e-07,1.6448e-08,1.1318e-11,1.1299e-13,9.6485e-13
563,168.6,428.23,75.80501302684408,2.5047,0.19651,0.78521,4.8208e-11,0.0060689,0.012161,7.2172e-07,1.6408e-08,1.1156e-11,1.113e-13,9.5139e-13
564,168.9,427.98,75.60357134421628,2.5035,0.19654,0.78522,4.7557e-11,0.0060571,0.012137,7.204e-07,1.6368e-08,1.0994e-11,1.0962e-13,9.3793e-13
565,169.2,427.73,75.4022546082012,2.5024,0.19657,0.78523,4.6906e-11,0.0060452,0.012113,7.1908e-07,1.6329e-08,1.0832e-11,1.0793e-13,9.2447e-13
566,169.5,427.48,75.1997340420829,2.5012,0.19659,0.78524,4.6255e-11,0.0060333,0.012089,7.1775e-07,1.6289e-08,1.067e-11,1.0625e-13,9.11e-13
567,169.79999999999998,427.23,74.9966665925893,2.5,0.19662,0.78525,4.5605e-11,0.0060214,0.012066,7.1643e-07,1.6249e-08,1.0508e-11,1.0456e-13,8.9754e-13
568,170.1,426.98,74.79304780526061,2.4988,0.19665,0.78526,4.4954e-11,0.0060095,0.012042,7.1511e-07,1.6209e-08,1.0346e-11,1.0288e-13,8.8408e-13
569,170.4,426.73,74.58954350309432,2.4976,0.19667,0.78527,4.4303e-11,0.0059976,0.012018,7.1378e-07,1.6169e-08,1.0185e-11,1.012e-13,8.7061e-13
570,170.70000000000002,426.48,74.38481027736779,2.4964,0.1967,0.78528,4.3652e-11,0.0059857,0.011994,7.1246e-07,1.6129e-08,1.0023e-11,9.9511e-14,8.5715e-13
571,171.0,426.23,74.17951199623789,2.4953,0.19673,0.78529,4.3002e-11,0.0059738,0.01197,7.1113e-07,1.609e-08,9.8606e-12,9.7826e-14,8.4369e-13
572,171.3,425.98,73.9736439551277,2.4941,0.19675,0.7853,4.2351e-11,0.0059619,0.011946,7.0981e-07,1.605e-08,9.6987e-12,9.6141e-14,8.3023e-13
573,171.6,425.73,73.76787918870923,2.4929,0.19678,0.78531,4.17e-11,0.00595,0.011922,7.0849e-07,1.601e-08,9.5367e-12,9.4457e-14,8.1676e-13
574,171.9,425.49,73.56085915757102,2.4917,0.1968,0.78532,4.1049e-11,0.0059381,0.011899,7.0716e-07,1.597e-08,9.3748e-12,9.2773e-14,8.033e-13
575,172.2,425.24,73.353254869842,2.4905,0.19683,0.78533,4.0399e-11,0.0059262,0.011875,7.0584e-07,1.593e-08,9.2128e-12,9.1088e-14,7.8984e-13
576,172.5,424.99,73.14506135071595,2.4893,0.19686,0.78533,3.9748e-11,0.0059143,0.011851,7.0452e-07,1.589e-08,9.0509e-12,8.9403e-14,7.7637e-13
577,172.8,424.74,72.93695908111333,2.4881,0.19688,0.78534,3.9097e-11,0.0059024,0.011827,7.0319e-07,1.5851e-08,8.8889e-12,8.7719e-14,7.6291e-13
578,173.10000000000002,424.49,72.72757386301292,2.487,0.19691,0.78535,3.8446e-11,0.0058905,0.011803,7.0187e-07,1.5811e-08,8.727e-12,8.6034e-14,7.4945e-13
